Symbol,Date,Open,High,Low,Close,Volume,Trends,Sentiment
INTC,2008-01-02,16.11929032167597,16.15609202583887,15.303511998316978,15.548858642578123,84278800,23.0,neutral
INTC,2008-01-03,15.56111688969767,15.579517145738064,14.953882702468364,15.131759643554688,85190500,28.0,neutral
INTC,2008-01-04,14.38958760931698,14.475459775010744,13.708751112879929,13.905028343200684,174093400,52.0,neutral
INTC,2008-01-07,13.984765151144147,14.1258404302889,13.7148845517032,14.03383445739746,112063700,31.0,neutral
INTC,2008-01-08,14.05837130989025,14.18717781488268,13.635147763663586,13.653549194335938,80520800,34.0,neutral
INTC,2008-01-09,13.73941251391583,14.027695583704023,13.653541558610764,13.95409107208252,73239600,32.0,neutral
INTC,2008-01-10,13.843693803279509,13.923432173036744,13.616748655303818,13.82529354095459,81185100,27.0,neutral
INTC,2008-01-11,13.647412495935283,13.714883224217193,13.352996686912396,13.487936973571776,75915200,24.0,neutral
INTC,2008-01-14,14.039970295186722,14.230114908053825,13.745554415134364,14.15651035308838,85033000,30.0,neutral
INTC,2008-01-15,14.1074379029421,14.230111743972945,13.806888279311432,13.9172945022583,129312400,97.0,neutral
INTC,2008-01-16,12.28574014530047,12.506551446654449,12.083329103281653,12.193734169006348,309347600,100.0,neutral
INTC,2008-01-17,12.279607842560972,12.298008104154288,11.782779721256295,11.85638427734375,172761000,59.0,neutral
INTC,2008-01-18,11.893182453931477,12.052657970047605,11.623301891185148,11.653969764709473,143864100,48.0,negative
INTC,2008-01-22,11.163277407594864,11.653970431485089,11.071271441949053,11.41475772857666,146951600,42.0,negative
INTC,2008-01-23,11.243012885371522,12.39614190211802,11.187809782292268,12.255067825317385,173781800,38.0,negative
INTC,2008-01-24,12.359342612065278,12.721229171124996,12.310273307611649,12.690561294555664,90383900,39.0,negative
INTC,2008-01-25,13.046318087021064,13.052451898216532,12.267341613769531,12.267341613769531,104701200,36.0,negative
INTC,2008-01-28,12.193737452213222,12.45135168141022,12.034263035481418,12.445219039916992,68633200,24.0,negative
INTC,2008-01-29,12.537219653313429,12.641492072192571,12.420679615765083,12.574021339416504,78365800,26.0,negative
INTC,2008-01-30,12.488150267446374,13.015644997846785,12.445214772287509,12.690561294555664,96055500,29.0,negative
INTC,2008-01-31,12.537223045414931,13.089253165937755,12.488153727366344,12.942045211791992,100753400,25.0,negative
INTC,2008-02-01,13.126049635693862,13.383663745352813,13.015643421567976,13.35299587249756,66087600,38.0,negative
INTC,2008-02-04,13.334596388812871,13.340730198258086,12.97884363032217,13.003378868103027,65724200,21.0,negative
INTC,2008-02-05,12.767646650546457,12.878723510582873,12.403561910209651,12.41590404510498,85581600,40.0,negative
INTC,2008-02-06,12.428247120416234,12.607204575855546,12.28014500747213,12.292487144470217,73305800,31.0,negative
INTC,2008-02-07,12.132045346590765,12.564010812742456,12.033310584672298,12.372711181640623,76942200,27.0,negative
INTC,2008-02-08,12.3171775057386,12.545502466818148,12.311007610611716,12.508477210998535,54170800,28.0,negative
INTC,2008-02-11,12.58869202810409,12.847871033550838,12.434418838600337,12.761478424072266,53777900,19.0,negative
INTC,2008-02-12,12.773818993788224,12.952775259600791,12.687425217903058,12.897236824035645,57734900,22.0,negative
INTC,2008-02-13,12.995974482103057,13.13173565602488,12.87255662409639,13.08853816986084,49788900,20.0,negative
INTC,2008-02-14,12.93426549358706,12.95277870270024,12.62571907043457,12.62571907043457,71583500,26.0,negative
INTC,2008-02-15,12.533152561260344,12.67508477853062,12.329512014841436,12.409734725952148,78256600,19.0,negative
INTC,2008-02-19,12.58868816532576,12.76147450827528,12.372705530891531,12.44058609008789,65726300,21.0,negative
INTC,2008-02-20,12.452933307859857,12.656573891574633,12.44059116896535,12.576351165771484,72005800,18.0,negative
INTC,2008-02-21,12.718281906667915,12.952776632907735,12.42207649324524,12.526982307434082,78890400,22.0,negative
INTC,2008-02-22,12.631883840438004,12.650397040318389,12.039475568393064,12.23077392578125,134283800,19.0,negative
INTC,2008-02-25,12.18758259158932,12.329513650679598,12.045651532499042,12.30483055114746,82397200,21.0,negative
INTC,2008-02-26,12.218436288790103,12.878726536709994,12.199924259108087,12.76764965057373,81112100,17.0,negative
INTC,2008-02-27,12.489958881527643,12.891068990236072,12.483787811915368,12.817018508911133,80981700,21.0,negative
INTC,2008-02-28,12.675084275602654,12.786159969869438,12.539323132036222,12.6442289352417,56138700,17.0,negative
INTC,2008-02-29,12.545497070358843,12.582522310252008,12.304831245536532,12.32334327697754,77164100,13.0,negative
INTC,2008-03-03,12.378881398904603,12.576350909142628,12.298659851749576,12.348027229309082,75603600,19.0,negative
INTC,2008-03-04,12.125875161326258,12.372712084127125,11.996286218235037,12.34185791015625,124099900,33.0,negative
INTC,2008-03-05,12.366541004815051,12.483787796267771,12.24312196674661,12.465275764465332,62225500,20.0,negative
INTC,2008-03-06,12.403564927779142,12.477615401144757,12.236949597189934,12.26163387298584,65547200,28.0,negative
INTC,2008-03-07,12.224608406892044,12.58252219459928,12.187583167339197,12.385052680969238,73715200,18.0,negative
INTC,2008-03-10,12.409732977657317,12.650398723062375,12.323339210400787,12.41590404510498,66986800,21.0,negative
INTC,2008-03-11,12.638060325497284,13.094708858567726,12.619548294690675,13.082367897033691,78159700,27.0,negative
INTC,2008-03-12,13.063853204541545,13.261322690777538,12.946605255709809,13.032999038696287,53034800,21.0,negative
INTC,2008-03-13,12.847871555752205,13.261323767507458,12.798504180184908,13.13173484802246,66660600,20.0,negative
INTC,2008-03-14,13.10705069523168,13.230469723818349,12.66891538007008,12.749136924743652,80049300,21.0,negative
INTC,2008-03-17,12.446761233771449,13.051511866656034,12.434419095873135,12.866384506225586,67466600,10.0,negative
INTC,2008-03-18,13.144075028105384,13.421767234802248,13.076195626365823,13.421767234802246,72379700,24.0,negative
INTC,2008-03-19,13.286003560674732,13.409421369442322,13.008311431178964,13.014482498168944,69668600,28.0,negative
INTC,2008-03-20,13.24898084207853,13.427938303507844,13.014486116320851,13.421767234802246,67373400,20.0,negative
INTC,2008-03-24,13.427936857945207,13.853731136705203,13.421765789903946,13.65626049041748,53798700,26.0,negative
INTC,2008-03-25,13.773508964810338,13.82287633404937,13.59455269269794,13.74265480041504,48236100,22.0,negative
INTC,2008-03-26,13.594556562943398,13.619239666084503,13.397085852758243,13.48965072631836,51872200,24.0,negative
INTC,2008-03-27,13.501985020270686,13.52049822124063,13.014482498168949,13.014482498168944,71530200,12.0,negative
INTC,2008-03-28,13.082370882112937,13.224301976734022,12.79233644517872,12.829362869262695,59424400,20.0,negative
INTC,2008-03-31,12.779990147741913,13.162588166441742,12.755307050057633,13.070024490356444,48072200,16.0,negative
INTC,2008-04-01,13.273664503173274,13.57603979370075,13.205783927561264,13.55752658843994,55507200,24.0,negative
INTC,2008-04-02,13.59455832825245,13.59455832825245,13.360062344399742,13.483481407165527,43778700,20.0,negative
INTC,2008-04-03,13.390918208155114,13.637755166068038,13.286012353915687,13.532849311828612,45300800,22.0,negative
INTC,2008-04-04,13.539018266576,13.68712041817344,13.372402904649654,13.495821952819824,41385700,11.0,negative
INTC,2008-04-07,13.526673048775397,13.631578862748542,13.366228793462874,13.421767234802246,39684800,19.0,negative
INTC,2008-04-08,13.199616411860838,13.29218128606806,12.983634844074034,13.008317947387695,55225500,25.0,negative
INTC,2008-04-09,12.995974413294316,13.224299273765034,12.817018108178257,13.218128204345703,63451700,16.0,negative
INTC,2008-04-10,13.310689790297454,13.847560974913788,13.298347653407204,13.625407218933104,72043600,28.0,negative
INTC,2008-04-11,13.458798498764349,13.520508036451512,13.02683408897726,13.1070556640625,66927100,22.0,negative
INTC,2008-04-14,13.032999728119016,13.144075437244236,12.7367943060853,12.76764965057373,60084300,22.0,negative
INTC,2008-04-15,12.90341091156006,12.921924120084247,12.650402946785244,12.90341091156006,93477400,86.0,negative
INTC,2008-04-16,13.841389000622684,13.87224316381811,13.48964636134694,13.65626049041748,109029400,68.0,negative
INTC,2008-04-17,13.680948045908606,13.76116959567582,13.526674838885285,13.643922805786133,57733400,26.0,negative
INTC,2008-04-18,13.927788423563072,13.964813672941515,13.71797671539946,13.915446281433104,68281200,32.0,negative
INTC,2008-04-21,13.884588567219351,13.933955946155685,13.779682739853248,13.859904289245604,47810500,30.0,negative
INTC,2008-04-22,13.748826498767322,13.829048036077989,13.495818572696251,13.569869041442873,56298500,26.0,negative
INTC,2008-04-23,13.693294699071629,13.92778953316551,13.576046693518911,13.921618461608888,61977900,25.0,negative
INTC,2008-04-24,13.933952391934218,14.205473495331024,13.785850292902555,14.001832962036133,51298500,26.0,negative
INTC,2008-04-25,13.96481478549369,13.970985857050312,13.613071945847096,13.921618461608888,47604400,27.0,negative
INTC,2008-04-28,13.841393028667218,14.0944010069335,13.779683507307125,14.014178276062012,47695200,19.0,negative
INTC,2008-04-29,13.96480999099856,14.069715817421038,13.8537342721493,13.958640098571776,40664300,20.0,negative
