Date,Open,High,Low,Close,Volume,Trends,Sentiment
2008-07-01,24.84499931335449,25.15999984741211,24.3799991607666,24.690000534057617,2264200,0.0,neutral
2008-07-02,24.979999542236328,25.225000381469727,23.940000534057617,24.6299991607666,13043800,0.0,neutral
2008-07-03,24.81999969482422,25.040000915527344,24.375,24.584999084472656,1212200,0.0,neutral
2008-07-07,24.315000534057617,24.94499969482422,24.26499938964844,24.799999237060547,1370600,0.0,neutral
2008-07-08,24.78499984741211,25.51000022888184,24.78499984741211,25.30500030517578,1424200,0.0,neutral
2008-07-09,25.40999984741211,25.674999237060547,25.06999969482422,25.149999618530277,1388800,0.0,neutral
2008-07-10,25.21999931335449,25.600000381469727,24.725000381469727,25.200000762939453,1131400,0.0,neutral
2008-07-11,24.76000022888184,25.21999931335449,24.3799991607666,25.030000686645508,2244800,0.0,neutral
2008-07-14,25.030000686645508,25.03499984741211,24.190000534057617,24.655000686645508,1419400,0.0,neutral
2008-07-15,24.399999618530277,25.354999542236328,24.15999984741211,25.030000686645508,1430600,0.0,neutral
2008-07-16,25.0049991607666,25.96999931335449,24.825000762939453,25.795000076293945,1034000,0.0,neutral
2008-07-17,25.88999938964844,26.795000076293945,25.71999931335449,26.6200008392334,1323000,0.0,neutral
2008-07-18,26.75,26.934999465942383,26.45499992370605,26.59000015258789,578400,0.0,neutral
2008-07-21,26.57999992370605,26.850000381469727,25.834999084472656,25.934999465942383,901600,0.0,neutral
2008-07-22,25.81999969482422,26.18000030517578,25.684999465942383,26.09000015258789,1270000,0.0,neutral
2008-07-23,26.059999465942383,26.575000762939453,26.0049991607666,26.09499931335449,818000,0.0,neutral
2008-07-24,26.405000686645508,27.38999938964844,26.084999084472656,27.125,1560200,0.0,neutral
2008-07-25,25.059999465942383,26.774999618530277,24.825000762939453,25.200000762939453,2548600,0.0,neutral
2008-07-28,25.3700008392334,26.11000061035156,25.059999465942383,25.959999084472656,1410600,0.0,neutral
2008-07-29,26.09499931335449,26.28499984741211,25.684999465942383,26.1299991607666,1095200,0.0,neutral
2008-07-30,25.934999465942383,26.63999938964844,25.899999618530277,26.104999542236328,809400,0.0,neutral
2008-07-31,26.104999542236328,26.920000076293945,26.01499938964844,26.75,942000,0.0,neutral
2008-08-01,26.854999542236328,27.200000762939453,26.48500061035156,27.01000022888184,1188600,0.0,neutral
2008-08-04,26.799999237060547,27.1200008392334,26.59499931335449,26.625,614600,0.0,neutral
2008-08-05,26.645000457763672,27.18000030517578,26.614999771118164,27.075000762939453,731800,0.0,neutral
2008-08-06,26.9950008392334,27.26499938964844,26.93000030517578,27.149999618530277,498600,0.0,neutral
2008-08-07,27.01000022888184,27.450000762939453,26.65999984741211,26.959999084472656,542600,0.0,neutral
2008-08-08,27.06999969482422,27.84499931335449,27.020000457763672,27.5,653600,0.0,neutral
2008-08-11,27.57999992370605,28.190000534057617,27.420000076293945,28.084999084472656,729000,0.0,neutral
2008-08-12,27.98500061035156,28.475000381469727,27.76000022888184,28.299999237060547,788600,0.0,neutral
2008-08-13,28.174999237060547,28.88999938964844,28.03499984741211,28.780000686645508,1041800,0.0,neutral
2008-08-14,28.649999618530277,28.850000381469727,28.315000534057617,28.4950008392334,570600,0.0,neutral
2008-08-15,28.51499938964844,28.850000381469727,28.104999542236328,28.815000534057617,782800,0.0,neutral
2008-08-18,28.8700008392334,29.20499992370605,28.600000381469727,28.809999465942383,822000,0.0,neutral
2008-08-19,28.795000076293945,29.100000381469727,28.524999618530277,28.6299991607666,652000,0.0,neutral
2008-08-20,28.56999969482422,28.790000915527344,28.375,28.43000030517578,526800,0.0,neutral
2008-08-21,28.399999618530277,28.565000534057617,27.94499969482422,28.21999931335449,690200,0.0,neutral
2008-08-22,28.334999084472656,28.950000762939453,28.334999084472656,28.795000076293945,718800,0.0,neutral
2008-08-25,28.95499992370605,29.0,28.31999969482422,28.71500015258789,743000,0.0,neutral
2008-08-26,28.559999465942383,28.96999931335449,28.11000061035156,28.350000381469727,799000,0.0,neutral
2008-08-27,28.46999931335449,28.59000015258789,28.045000076293945,28.350000381469727,363200,0.0,neutral
2008-08-28,28.520000457763672,28.700000762939453,28.170000076293945,28.684999465942383,358800,0.0,neutral
2008-08-29,28.565000534057617,28.71500015258789,27.850000381469727,28.149999618530277,553800,0.0,neutral
2008-09-02,28.424999237060547,29.045000076293945,28.059999465942383,28.13500022888184,653000,0.0,neutral
2008-09-03,28.0,28.3799991607666,27.770000457763672,28.270000457763672,712600,0.0,neutral
2008-09-04,28.114999771118164,28.4950008392334,27.375,27.375,474000,0.0,neutral
2008-09-05,27.36000061035156,27.59000015258789,26.7549991607666,27.479999542236328,509400,0.0,neutral
2008-09-08,27.76499938964844,28.364999771118164,27.625,27.9950008392334,441200,0.0,neutral
2008-09-09,27.9950008392334,28.575000762939453,27.76000022888184,28.155000686645508,679400,0.0,neutral
2008-09-10,28.114999771118164,28.225000381469727,27.280000686645508,27.59499931335449,840200,0.0,neutral
2008-09-11,27.434999465942383,27.799999237060547,27.2450008392334,27.799999237060547,405600,0.0,neutral
2008-09-12,27.71999931335449,28.18000030517578,27.38500022888184,28.18000030517578,882200,0.0,neutral
2008-09-15,27.25,28.440000534057617,27.225000381469727,27.915000915527344,594400,0.0,neutral
2008-09-16,27.63500022888184,28.934999465942383,27.6299991607666,28.68000030517578,1093000,0.0,neutral
2008-09-17,28.450000762939453,28.905000686645508,27.614999771118164,28.11000061035156,775600,0.0,neutral
2008-09-18,28.48500061035156,30.13500022888184,27.864999771118164,29.725000381469727,1892800,0.0,neutral
2008-09-19,30.739999771118164,31.790000915527344,30.0,30.295000076293945,2043000,0.0,neutral
2008-09-22,30.149999618530277,30.584999084472656,29.56999969482422,29.75,519800,0.0,neutral
2008-09-23,29.690000534057617,30.5,29.415000915527344,29.559999465942383,1293000,0.0,neutral
2008-09-24,29.7549991607666,29.770000457763672,28.6299991607666,28.774999618530277,812600,0.0,neutral
2008-09-25,28.905000686645508,29.09499931335449,28.334999084472656,29.01000022888184,1052400,0.0,neutral
2008-09-26,28.729999542236328,29.0049991607666,28.350000381469727,28.65999984741211,688400,0.0,neutral
2008-09-29,28.125,28.450000762939453,26.76499938964844,27.01499938964844,638800,0.0,neutral
2008-09-30,27.70499992370605,27.834999084472656,26.45499992370605,27.399999618530277,1139200,0.0,neutral
2008-10-01,26.7549991607666,27.225000381469727,26.63999938964844,27.075000762939453,934600,0.0,neutral
2008-10-02,27.065000534057617,27.065000534057617,26.2450008392334,26.395000457763672,747200,0.0,neutral
2008-10-03,26.545000076293945,26.88500022888184,25.559999465942383,25.780000686645508,947800,100.0,neutral
2008-10-06,25.545000076293945,25.565000534057617,23.15999984741211,24.030000686645508,2045600,0.0,neutral
2008-10-07,25.165000915527344,25.165000915527344,23.5049991607666,23.709999084472656,1186200,0.0,neutral
2008-10-08,23.05500030517578,24.045000076293945,22.065000534057617,23.290000915527344,2113400,0.0,neutral
2008-10-09,23.5049991607666,24.854999542236328,22.104999542236328,22.104999542236328,1564200,0.0,neutral
2008-10-10,21.44499969482422,21.59499931335449,18.86000061035156,20.26499938964844,3216600,0.0,neutral
2008-10-13,20.864999771118164,22.09499931335449,20.575000762939453,22.0,1020200,0.0,neutral
2008-10-14,22.020000457763672,22.795000076293945,21.46999931335449,21.665000915527344,1477800,0.0,neutral
2008-10-15,21.45499992370605,22.239999771118164,19.875,19.934999465942383,1266200,0.0,neutral
2008-10-16,19.825000762939453,20.600000381469727,18.850000381469727,19.98500061035156,2241800,0.0,neutral
2008-10-17,19.649999618530277,21.315000534057617,19.01000022888184,20.665000915527344,1470400,0.0,neutral
2008-10-20,21.0,21.549999237060547,20.700000762939453,21.46500015258789,662200,0.0,neutral
2008-10-21,21.25,21.395000457763672,20.354999542236328,20.475000381469727,1464200,0.0,neutral
2008-10-22,20.09499931335449,20.149999618530277,19.13999938964844,19.38500022888184,1100600,0.0,neutral
2008-10-23,19.075000762939453,19.75,17.719999313354492,18.614999771118164,2267600,0.0,neutral
2008-10-24,13.774999618530272,17.604999542236328,12.05500030517578,15.90999984741211,7662800,0.0,neutral
2008-10-27,15.75,15.800000190734863,14.704999923706056,14.829999923706056,3952600,0.0,neutral
2008-10-28,15.09000015258789,16.94499969482422,14.949999809265137,16.885000228881836,5740000,0.0,neutral
2008-10-29,16.829999923706055,17.979999542236328,16.475000381469727,17.559999465942383,2272400,0.0,neutral
2008-10-30,17.9950008392334,17.9950008392334,17.34000015258789,17.579999923706055,1832400,0.0,neutral
2008-10-31,17.55500030517578,18.05500030517578,17.190000534057617,17.594999313354492,1794800,0.0,neutral
2008-11-03,17.3799991607666,18.25,17.225000381469727,18.059999465942383,1000000,0.0,neutral
2008-11-04,18.274999618530277,19.23500061035156,18.06999969482422,18.825000762939453,1506800,0.0,neutral
2008-11-05,18.600000381469727,19.09000015258789,18.06999969482422,18.1200008392334,1170400,0.0,neutral
2008-11-06,18.030000686645508,18.520000457763672,17.420000076293945,17.454999923706055,1432800,0.0,neutral
2008-11-07,17.614999771118164,18.040000915527344,17.360000610351562,18.0,753400,0.0,neutral
2008-11-10,18.01499938964844,18.405000686645508,17.229999542236328,17.3799991607666,842600,0.0,neutral
2008-11-11,17.200000762939453,17.200000762939453,16.290000915527344,16.594999313354492,1085800,0.0,neutral
2008-11-12,16.315000534057617,16.799999237060547,15.949999809265137,15.994999885559082,1565600,0.0,neutral
2008-11-13,16.020000457763672,17.274999618530273,15.875,17.270000457763672,2082200,0.0,neutral
2008-11-14,17.040000915527344,17.625,16.125,16.46500015258789,1819400,0.0,neutral
2008-11-17,16.31999969482422,16.899999618530273,15.789999961853027,15.80500030517578,1953400,0.0,neutral
2008-11-18,15.81999969482422,16.03499984741211,15.489999771118164,15.925000190734863,1598800,0.0,neutral
2008-11-19,15.890000343322754,16.4950008392334,15.359999656677246,15.364999771118164,1673000,0.0,neutral
2008-11-20,15.25,15.404999732971191,13.585000038146973,13.720000267028809,3269400,0.0,neutral
