date,CEG,isPartial
2008-12-26,23,False
2008-12-27,0,False
2008-12-28,0,False
2008-12-29,22,False
2008-12-30,31,False
2008-12-31,0,False
2009-01-01,51,False
2009-01-02,39,False
2009-01-03,0,False
2009-01-04,0,False
2009-01-05,100,False
2009-01-06,79,False
2009-01-07,67,False
2009-01-08,0,False
2009-01-09,62,False
2009-01-10,0,False
2009-01-11,40,False
2009-01-12,91,False
2009-01-13,63,False
2009-01-14,80,False
2009-01-15,45,False
2009-01-16,51,False
2009-01-17,0,False
2009-01-18,0,False
2009-01-19,48,False
2009-01-20,41,False
2009-01-21,65,False
2009-01-22,80,False
2009-01-23,65,False
2009-01-24,0,False
2009-01-25,0,False
2009-01-26,60,False
2009-01-27,61,False
2009-01-28,62,False
2009-01-29,42,False
2009-01-30,0,False
2009-01-31,0,False
2009-02-01,0,False
2009-02-02,41,False
2009-02-03,42,False
2009-02-04,44,False
2009-02-05,57,False
2009-02-06,62,False
2009-02-07,0,False
2009-02-08,0,False
2009-02-09,65,False
2009-02-10,48,False
2009-02-11,30,False
2009-02-12,42,False
2009-02-13,37,False
2009-02-14,0,False
2009-02-15,60,False
2009-02-16,55,False
2009-02-17,64,False
2009-02-18,48,False
2009-02-19,31,False
2009-02-20,44,False
2009-02-21,0,False
2009-02-22,41,False
2009-02-23,49,False
2009-02-24,39,False
2009-02-25,47,False
2009-02-26,69,False
2009-02-27,52,False
2009-02-28,0,False
2009-03-01,0,False
2009-03-02,65,False
2009-03-03,72,False
2009-03-04,61,False
2009-03-05,64,False
2009-03-06,72,False
2009-03-07,55,False
2009-03-08,0,False
2009-03-09,78,False
2009-03-10,66,False
2009-03-11,74,False
2009-03-12,76,False
2009-03-13,51,False
2009-03-14,49,False
2009-03-15,0,False
2009-03-16,30,False
2009-03-17,63,False
2009-03-18,60,False
2009-03-19,59,False
2009-03-20,53,False
2009-03-21,0,False
2009-03-22,56,False
2009-03-23,79,False
2009-03-24,54,False
2009-03-25,50,False
2009-03-26,53,False
2009-03-27,42,False
2009-03-28,38,False
2009-03-29,0,False
2009-03-30,52,False
2009-03-31,70,False
2009-04-01,44,False
2009-04-02,63,False
2009-04-03,53,False
2009-04-04,0,False
2009-04-05,0,False
2009-04-06,52,False
2009-04-07,57,False
2009-04-08,42,False
2009-04-09,49,False
2009-04-10,0,False
2009-04-11,0,False
2009-04-12,48,False
2009-04-13,62,False
2009-04-14,78,False
2009-04-15,62,False
2009-04-16,40,False
2009-04-17,47,False
2009-04-18,0,False
2009-04-19,0,False
2009-04-20,45,False
2009-04-21,53,False
2009-04-22,69,False
2009-04-23,57,False
2009-04-24,54,False
2009-04-25,45,False
2009-04-26,0,False
2009-04-27,51,False
2009-04-28,36,False
2009-04-29,63,False
2009-04-30,42,False
2009-05-01,48,False
2009-05-02,0,False
2009-05-03,54,False
2009-05-04,81,False
2009-05-05,60,False
2009-05-06,66,False
2009-05-07,39,False
2009-05-08,70,False
2009-05-09,0,False
2009-05-10,0,False
2009-05-11,52,False
2009-05-12,50,False
2009-05-13,76,False
2009-05-14,43,False
2009-05-15,57,False
2009-05-16,38,False
2009-05-17,0,False
2009-05-18,47,False
2009-05-19,48,False
2009-05-20,50,False
2009-05-21,53,False
2009-05-22,41,False
2009-05-23,39,False
2009-05-24,0,False
2009-05-25,64,False
2009-05-26,47,False
2009-05-27,51,False
2009-05-28,40,False
2009-05-29,64,False
2009-05-30,0,False
2009-05-31,0,False
2009-06-01,79,False
2009-06-02,63,False
2009-06-03,34,False
2009-06-04,49,False
2009-06-05,37,False
2009-06-06,0,False
2009-06-07,43,False
2009-06-08,28,False
2009-06-09,66,False
2009-06-10,49,False
2009-06-11,51,False
2009-06-12,45,False
2009-06-13,0,False
2009-06-14,37,False
2009-06-15,54,False
2009-06-16,69,False
2009-06-17,72,False
2009-06-18,57,False
2009-06-19,53,False
2009-06-20,0,False
2009-06-21,0,False
2009-06-22,54,False
2009-06-23,54,False
2009-06-24,44,False
2009-06-25,28,False
2009-06-26,35,False
2009-06-27,0,False
2009-06-28,39,False
2009-06-29,72,False
2009-06-30,59,False
2009-07-01,96,False
2009-07-02,56,False
2009-07-03,0,False
2009-07-04,0,False
2009-07-05,56,False
2009-07-06,82,False
2009-07-07,61,False
2009-07-08,42,False
2009-07-09,55,False
2009-07-10,81,False
2009-07-11,0,False
2009-07-12,0,False
2009-07-13,50,False
2009-07-14,40,False
2009-07-15,59,False
2009-07-16,55,False
2009-07-17,53,False
2009-07-18,59,False
2009-07-19,0,False
2009-07-20,81,False
2009-07-21,70,False
2009-07-22,61,False
2009-07-23,60,False
2009-07-24,67,False
2009-07-25,0,False
2009-07-26,0,False
2009-07-27,43,False
2009-07-28,58,False
2009-07-29,46,False
2009-07-30,64,False
2009-07-31,66,False
2009-08-01,0,False
2009-08-02,0,False
2009-08-03,62,False
2009-08-04,51,False
2009-08-05,66,False
2009-08-06,59,False
2009-08-07,40,False
2009-08-08,54,False
2009-08-09,0,False
2009-08-10,59,False
2009-08-11,57,False
2009-08-12,63,False
2009-08-13,67,False
2009-08-14,40,False
2009-08-15,0,False
2009-08-16,0,False
2009-08-17,64,False
2009-08-18,43,False
2009-08-19,65,False
2009-08-20,55,False
2009-08-21,72,False
2009-08-22,0,False
2009-08-23,0,False
2009-08-24,60,False
2009-08-25,55,False
2009-08-26,86,False
2009-08-27,62,False
2009-08-28,78,False
2009-08-29,0,False
2009-08-30,0,False
2009-08-31,68,False
2009-09-01,57,False
2009-09-02,58,False
2009-09-03,59,False
2009-09-04,52,False
2009-09-05,46,False
2009-09-06,42,False
2009-09-07,59,False
2009-09-08,80,False
2009-09-09,59,False
2009-09-10,67,False
2009-09-11,77,False
2009-09-12,48,False
2009-09-13,0,False
2009-09-14,73,False
2009-09-15,50,False
2009-09-16,51,False
2009-09-17,43,False
2009-09-18,63,False
2009-09-19,50,False
2009-09-20,41,False
2009-09-21,76,False
2009-09-22,100,False
2009-09-23,78,False
2009-09-24,45,False
2009-09-25,55,False
2009-09-26,40,False
2009-09-27,0,False
2009-09-28,63,False
2009-09-29,84,False
2009-09-30,68,False
2009-10-01,60,False
2009-10-02,54,False
2009-10-03,37,False
2009-10-04,0,False
2009-10-05,55,False
2009-10-06,87,False
2009-10-07,68,False
2009-10-08,65,False
2009-10-09,58,False
2009-10-10,0,False
2009-10-11,0,False
2009-10-12,43,False
2009-10-13,78,False
2009-10-14,76,False
2009-10-15,52,False
2009-10-16,51,False
2009-10-17,39,False
2009-10-18,45,False
2009-10-19,66,False
2009-10-20,77,False
2009-10-21,72,False
2009-10-22,62,False
2009-10-23,58,False
2009-10-24,0,False
2009-10-25,39,False
2009-10-26,66,False
2009-10-27,62,False
2009-10-28,62,False
2009-10-29,62,False
2009-10-30,0,False
2009-10-31,42,False
2009-11-01,49,False
2009-11-02,40,False
2009-11-03,84,False
2009-11-04,66,False
2009-11-05,42,False
2009-11-06,62,False
2009-11-07,0,False
2009-11-08,0,False
2009-11-09,74,False
2009-11-10,64,False
2009-11-11,45,False
2009-11-12,51,False
2009-11-13,57,False
2009-11-14,0,False
2009-11-15,0,False
2009-11-16,68,False
2009-11-17,60,False
2009-11-18,75,False
2009-11-19,55,False
2009-11-20,30,False
2009-11-21,0,False
2009-11-22,35,False
2009-11-23,57,False
2009-11-24,63,False
2009-11-25,63,False
2009-11-26,54,False
2009-11-27,69,False
2009-11-28,45,False
2009-11-29,0,False
2009-11-30,43,False
2009-12-01,71,False
2009-12-02,74,False
2009-12-03,46,False
2009-12-04,46,False
2009-12-05,0,False
2009-12-06,0,False
2009-12-07,76,False
2009-12-08,76,False
2009-12-09,52,False
2009-12-10,41,False
2009-12-11,56,False
2009-12-12,0,False
2009-12-13,35,False
2009-12-14,74,False
2009-12-15,75,False
2009-12-16,59,False
2009-12-17,60,False
2009-12-18,34,False
2009-12-19,0,False
2009-12-20,39,False
2009-12-21,44,False
2009-12-22,49,False
2009-12-23,75,False
2009-12-24,0,False
2009-12-25,0,False
2009-12-26,38,False
2009-12-27,40,False
2009-12-28,55,False
2009-12-29,40,False
2009-12-30,37,False
2009-12-31,0,False
2010-01-01,0,False
2010-01-02,0,False
2010-01-03,0,False
2010-01-04,76,False
2010-01-05,83,False
2010-01-06,59,False
2010-01-07,62,False
2010-01-08,42,False
2010-01-09,0,False
2010-01-10,0,False
2010-01-11,88,False
2010-01-12,71,False
2010-01-13,68,False
2010-01-14,67,False
2010-01-15,44,False
2010-01-16,41,False
2010-01-17,38,False
2010-01-18,67,False
2010-01-19,56,False
2010-01-20,43,False
2010-01-21,66,False
2010-01-22,54,False
2010-01-23,0,False
2010-01-24,36,False
2010-01-25,69,False
2010-01-26,59,False
2010-01-27,36,False
2010-01-28,39,False
2010-01-29,0,False
2010-01-30,39,False
2010-01-31,0,False
2010-02-01,66,False
2010-02-02,49,False
2010-02-03,56,False
2010-02-04,55,False
2010-02-05,42,False
2010-02-06,38,False
2010-02-07,0,False
2010-02-08,29,False
2010-02-09,65,False
2010-02-10,59,False
2010-02-11,48,False
2010-02-12,57,False
2010-02-13,33,False
2010-02-14,0,False
2010-02-15,34,False
2010-02-16,42,False
2010-02-17,56,False
2010-02-18,59,False
2010-02-19,49,False
2010-02-20,0,False
2010-02-21,0,False
2010-02-22,58,False
2010-02-23,63,False
2010-02-24,60,False
2010-02-25,43,False
2010-02-26,49,False
2010-02-27,0,False
2010-02-28,0,False
2010-03-01,64,False
2010-03-02,80,False
2010-03-03,56,False
2010-03-04,85,False
2010-03-05,100,False
2010-03-06,0,False
2010-03-07,34,False
2010-03-08,76,False
2010-03-09,71,False
2010-03-10,52,False
2010-03-11,70,False
2010-03-12,54,False
2010-03-13,0,False
2010-03-14,0,False
2010-03-15,58,False
2010-03-16,56,False
2010-03-17,61,False
2010-03-18,48,False
2010-03-19,45,False
2010-03-20,31,False
2010-03-21,42,False
2010-03-22,58,False
2010-03-23,42,False
2010-03-24,67,False
2010-03-25,61,False
2010-03-26,49,False
2010-03-27,41,False
2010-03-28,45,False
2010-03-29,61,False
2010-03-30,50,False
2010-03-31,84,False
2010-04-01,68,False
2010-04-02,0,False
2010-04-03,0,False
2010-04-04,34,False
2010-04-05,90,False
2010-04-06,61,False
2010-04-07,49,False
2010-04-08,74,False
2010-04-09,44,False
2010-04-10,0,False
2010-04-11,0,False
2010-04-12,65,False
2010-04-13,78,False
2010-04-14,65,False
2010-04-15,54,False
2010-04-16,35,False
2010-04-17,41,False
2010-04-18,0,False
2010-04-19,54,False
2010-04-20,52,False
2010-04-21,59,False
2010-04-22,57,False
2010-04-23,54,False
2010-04-24,0,False
2010-04-25,42,False
2010-04-26,76,False
2010-04-27,63,False
2010-04-28,47,False
2010-04-29,41,False
2010-04-30,44,False
2010-05-01,0,False
2010-05-02,0,False
2010-05-03,80,False
2010-05-04,58,False
2010-05-05,55,False
2010-05-06,59,False
2010-05-07,62,False
2010-05-08,0,False
2010-05-09,0,False
2010-05-10,57,False
2010-05-11,76,False
2010-05-12,44,False
2010-05-13,51,False
2010-05-14,58,False
2010-05-15,0,False
2010-05-16,0,False
2010-05-17,76,False
2010-05-18,64,False
2010-05-19,37,False
2010-05-20,63,False
2010-05-21,60,False
2010-05-22,0,False
2010-05-23,33,False
2010-05-24,74,False
2010-05-25,53,False
2010-05-26,43,False
2010-05-27,56,False
2010-05-28,51,False
2010-05-29,0,False
2010-05-30,46,False
2010-05-31,77,False
2010-06-01,64,False
2010-06-02,73,False
2010-06-03,40,False
2010-06-04,51,False
2010-06-05,0,False
2010-06-06,0,False
2010-06-07,70,False
2010-06-08,67,False
2010-06-09,60,False
2010-06-10,63,False
2010-06-11,48,False
2010-06-12,0,False
2010-06-13,0,False
2010-06-14,51,False
2010-06-15,26,False
2010-06-16,47,False
2010-06-17,70,False
2010-06-18,44,False
2010-06-19,0,False
2010-06-20,0,False
2010-06-21,58,False
2010-06-22,68,False
2010-06-23,63,False
2010-06-24,45,False
2010-06-25,40,False
2010-06-26,36,False
2010-06-27,0,False
2010-06-28,0,False
2010-06-29,48,False
2010-06-30,68,False
2010-07-01,92,False
2010-07-02,42,False
2010-07-03,0,False
2010-07-04,44,False
2010-07-05,83,False
2010-07-06,100,False
2010-07-07,68,False
2010-07-08,88,False
2010-07-09,56,False
2010-07-10,0,False
2010-07-11,0,False
2010-07-12,94,False
2010-07-13,53,False
2010-07-14,84,False
2010-07-15,59,False
2010-07-16,43,False
2010-07-17,0,False
2010-07-18,47,False
2010-07-19,75,False
2010-07-20,65,False
2010-07-21,59,False
2010-07-22,51,False
2010-07-23,53,False
2010-07-24,0,False
2010-07-25,0,False
2010-07-26,58,False
2010-07-27,60,False
2010-07-28,79,False
2010-07-29,67,False
2010-07-30,57,False
2010-07-31,0,False
2010-08-01,33,False
2010-08-02,81,False
2010-08-03,49,False
2010-08-04,63,False
2010-08-05,72,False
2010-08-06,53,False
2010-08-07,0,False
2010-08-08,0,False
2010-08-09,68,False
2010-08-10,74,False
2010-08-11,47,False
2010-08-12,80,False
2010-08-13,58,False
2010-08-14,34,False
2010-08-15,0,False
2010-08-16,93,False
2010-08-17,36,False
2010-08-18,48,False
2010-08-19,72,False
2010-08-20,48,False
2010-08-21,0,False
2010-08-22,0,False
2010-08-23,64,False
2010-08-24,94,False
2010-08-25,77,False
2010-08-26,79,False
2010-08-27,47,False
2010-08-28,0,False
2010-08-29,31,False
2010-08-30,86,False
2010-08-31,53,False
2010-09-01,59,False
2010-09-02,45,False
2010-09-03,0,False
2010-09-04,55,False
2010-09-05,42,False
2010-09-06,57,False
2010-09-07,43,False
2010-09-08,66,False
2010-09-09,67,False
2010-09-10,60,False
2010-09-11,44,False
2010-09-12,0,False
2010-09-13,78,False
2010-09-14,57,False
2010-09-15,49,False
2010-09-16,65,False
2010-09-17,55,False
2010-09-18,0,False
2010-09-19,31,False
2010-09-20,75,False
2010-09-21,49,False
2010-09-22,62,False
2010-09-23,38,False
2010-09-24,67,False
2010-09-25,37,False
2010-09-26,31,False
2010-09-27,75,False
2010-09-28,62,False
2010-09-29,71,False
2010-09-30,73,False
2010-10-01,71,False
2010-10-02,48,False
2010-10-03,41,False
2010-10-04,84,False
2010-10-05,74,False
2010-10-06,90,False
2010-10-07,73,False
2010-10-08,71,False
2010-10-09,0,False
2010-10-10,0,False
2010-10-11,64,False
2010-10-12,33,False
2010-10-13,83,False
2010-10-14,65,False
2010-10-15,83,False
2010-10-16,32,False
2010-10-17,0,False
2010-10-18,68,False
2010-10-19,54,False
2010-10-20,61,False
2010-10-21,57,False
2010-10-22,46,False
2010-10-23,38,False
2010-10-24,33,False
2010-10-25,68,False
2010-10-26,62,False
2010-10-27,76,False
2010-10-28,52,False
2010-10-29,41,False
2010-10-30,29,False
2010-10-31,0,False
2010-11-01,50,False
2010-11-02,47,False
2010-11-03,51,False
2010-11-04,60,False
2010-11-05,40,False
2010-11-06,43,False
2010-11-07,30,False
2010-11-08,71,False
2010-11-09,69,False
2010-11-10,81,False
2010-11-11,51,False
2010-11-12,68,False
2010-11-13,0,False
2010-11-14,0,False
2010-11-15,29,False
2010-11-16,74,False
2010-11-17,53,False
2010-11-18,64,False
2010-11-19,57,False
2010-11-20,43,False
2010-11-21,0,False
2010-11-22,49,False
2010-11-23,49,False
2010-11-24,74,False
2010-11-25,54,False
2010-11-26,53,False
2010-11-27,0,False
2010-11-28,32,False
2010-11-29,62,False
2010-11-30,83,False
2010-12-01,58,False
2010-12-02,53,False
2010-12-03,54,False
2010-12-04,34,False
2010-12-05,32,False
2010-12-06,69,False
2010-12-07,62,False
2010-12-08,57,False
2010-12-09,64,False
2010-12-10,61,False
2010-12-11,31,False
2010-12-12,0,False
2010-12-13,59,False
2010-12-14,61,False
2010-12-15,56,False
2010-12-16,55,False
2010-12-17,60,False
2010-12-18,35,False
2010-12-19,30,False
2010-12-20,49,False
2010-12-21,51,False
2010-12-22,37,False
2010-12-23,42,False
2010-12-24,0,False
2010-12-25,0,False
2010-12-26,0,False
2010-12-27,57,False
2010-12-28,55,False
2010-12-29,62,False
2010-12-30,29,False
2010-12-31,31,False
2011-01-01,42,False
2011-01-02,37,False
2011-01-03,72,False
2011-01-04,77,False
2011-01-05,61,False
2011-01-06,66,False
2011-01-07,59,False
2011-01-08,27,False
2011-01-09,29,False
2011-01-10,60,False
2011-01-11,90,False
2011-01-12,100,False
2011-01-13,79,False
2011-01-14,50,False
2011-01-15,35,False
2011-01-16,29,False
2011-01-17,60,False
2011-01-18,61,False
2011-01-19,62,False
2011-01-20,49,False
2011-01-21,50,False
2011-01-22,43,False
2011-01-23,0,False
2011-01-24,72,False
2011-01-25,75,False
2011-01-26,64,False
2011-01-27,56,False
2011-01-28,91,False
2011-01-29,36,False
2011-01-30,35,False
2011-01-31,67,False
2011-02-01,60,False
2011-02-02,73,False
2011-02-03,57,False
2011-02-04,58,False
2011-02-05,49,False
2011-02-06,24,False
2011-02-07,65,False
2011-02-08,62,False
2011-02-09,80,False
2011-02-10,84,False
2011-02-11,63,False
2011-02-12,26,False
2011-02-13,35,False
2011-02-14,76,False
2011-02-15,53,False
2011-02-16,63,False
2011-02-17,62,False
2011-02-18,57,False
2011-02-19,25,False
2011-02-20,31,False
2011-02-21,79,False
2011-02-22,54,False
2011-02-23,75,False
2011-02-24,70,False
2011-02-25,41,False
2011-02-26,37,False
2011-02-27,0,False
2011-02-28,83,False
2011-03-01,75,False
2011-03-02,58,False
2011-03-03,87,False
2011-03-04,55,False
2011-03-05,0,False
2011-03-06,31,False
2011-03-07,39,False
2011-03-08,50,False
2011-03-09,59,False
2011-03-10,79,False
2011-03-11,54,False
2011-03-12,32,False
2011-03-13,29,False
2011-03-14,78,False
2011-03-15,62,False
2011-03-16,67,False
2011-03-17,72,False
2011-03-18,60,False
2011-03-19,34,False
2011-03-20,34,False
2011-03-21,82,False
2011-03-22,75,False
2011-03-23,70,False
2011-03-24,60,False
2011-03-25,52,False
2011-03-26,30,False
2011-03-27,0,False
2011-03-28,55,False
2011-03-29,67,False
2011-03-30,85,False
2011-03-31,66,False
2011-04-01,71,False
2011-04-02,46,False
2011-04-03,33,False
2011-04-04,69,False
2011-04-05,72,False
2011-04-06,72,False
2011-04-07,67,False
2011-04-08,57,False
2011-04-09,40,False
2011-04-10,41,False
2011-04-11,83,False
2011-04-12,71,False
2011-04-13,72,False
2011-04-14,52,False
2011-04-15,41,False
2011-04-16,30,False
2011-04-17,0,False
2011-04-18,69,False
2011-04-19,85,False
2011-04-20,69,False
2011-04-21,27,False
2011-04-22,25,False
2011-04-23,30,False
2011-04-24,0,False
2011-04-25,75,False
2011-04-26,63,False
2011-04-27,75,False
2011-04-28,66,False
2011-04-29,77,False
2011-04-30,33,False
2011-05-01,52,False
2011-05-02,73,False
2011-05-03,79,False
2011-05-04,93,False
2011-05-05,72,False
2011-05-06,66,False
2011-05-07,40,False
2011-05-08,25,False
2011-05-09,80,False
2011-05-10,61,False
2011-05-11,87,False
2011-05-12,66,False
2011-05-13,80,False
2011-05-14,37,False
2011-05-15,33,False
2011-05-16,74,False
2011-05-17,85,False
2011-05-18,55,False
2011-05-19,67,False
2011-05-20,51,False
2011-05-21,51,False
2011-05-22,36,False
2011-05-23,75,False
2011-05-24,73,False
2011-05-25,63,False
2011-05-26,58,False
2011-05-27,54,False
2011-05-28,28,False
2011-05-29,40,False
2011-05-30,83,False
2011-05-31,49,False
2011-06-01,68,False
2011-06-02,68,False
2011-06-03,48,False
2011-06-04,37,False
2011-06-05,0,False
2011-06-06,83,False
2011-06-07,63,False
2011-06-08,55,False
2011-06-09,51,False
2011-06-10,61,False
2011-06-11,51,False
2011-06-12,0,False
2011-06-13,66,False
2011-06-14,64,False
2011-06-15,70,False
2011-06-16,68,False
2011-06-17,54,False
2011-06-18,43,False
2011-06-19,0,False
2011-06-20,64,False
2011-06-21,51,False
2011-06-22,64,False
2011-06-23,51,False
2011-06-24,70,False
2011-06-25,35,False
2011-06-26,37,False
2011-06-27,66,False
2011-06-28,78,False
2011-06-29,75,False
2011-06-30,60,False
2011-07-01,28,False
2011-07-02,0,False
2011-07-03,17,False
2011-07-04,37,False
2011-07-05,35,False
2011-07-06,44,False
2011-07-07,35,False
2011-07-08,38,False
2011-07-09,13,False
2011-07-10,15,False
2011-07-11,29,False
2011-07-12,29,False
2011-07-13,31,False
2011-07-14,36,False
2011-07-15,24,False
2011-07-16,14,False
2011-07-17,13,False
2011-07-18,42,False
2011-07-19,30,False
2011-07-20,24,False
2011-07-21,24,False
2011-07-22,28,False
2011-07-23,14,False
2011-07-24,12,False
2011-07-25,35,False
2011-07-26,33,False
2011-07-27,32,False
2011-07-28,31,False
2011-07-29,29,False
2011-07-30,18,False
2011-07-31,14,False
2011-08-01,32,False
2011-08-02,39,False
2011-08-03,34,False
2011-08-04,32,False
2011-08-05,29,False
2011-08-06,16,False
2011-08-07,11,False
2011-08-08,39,False
2011-08-09,31,False
2011-08-10,34,False
2011-08-11,23,False
2011-08-12,39,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,31,False
2011-08-16,23,False
2011-08-17,29,False
2011-08-18,24,False
2011-08-19,19,False
2011-08-20,16,False
2011-08-21,0,False
2011-08-22,36,False
2011-08-23,28,False
2011-08-24,30,False
2011-08-25,25,False
2011-08-26,21,False
2011-08-27,12,False
2011-08-28,11,False
2011-08-29,19,False
2011-08-30,29,False
2011-08-31,31,False
2011-09-01,29,False
2011-09-02,23,False
2011-09-03,13,False
2011-09-04,15,False
2011-09-05,28,False
2011-09-06,22,False
2011-09-07,18,False
2011-09-08,33,False
2011-09-09,23,False
2011-09-10,14,False
2011-09-11,20,False
2011-09-12,34,False
2011-09-13,28,False
2011-09-14,26,False
2011-09-15,22,False
2011-09-16,22,False
2011-09-17,15,False
2011-09-18,12,False
2011-09-19,39,False
2011-09-20,43,False
2011-09-21,41,False
2011-09-22,34,False
2011-09-23,39,False
2011-09-24,24,False
2011-09-25,15,False
2011-09-26,40,False
2011-09-27,46,False
2011-09-28,43,False
2011-09-29,40,False
2011-09-30,45,False
2011-10-01,21,False
2011-10-02,26,False
2011-10-03,95,False
2011-10-04,82,False
2011-10-05,100,False
2011-10-06,80,False
2011-10-07,63,False
2011-10-08,31,False
2011-10-09,33,False
2011-10-10,87,False
2011-10-11,58,False
2011-10-12,25,False
2011-10-13,54,False
2011-10-14,43,False
2011-10-15,21,False
2011-10-16,16,False
2011-10-17,40,False
2011-10-18,47,False
2011-10-19,35,False
2011-10-20,40,False
2011-10-21,31,False
2011-10-22,23,False
2011-10-23,21,False
2011-10-24,36,False
2011-10-25,31,False
2011-10-26,39,False
2011-10-27,29,False
2011-10-28,29,False
2011-10-29,11,False
2011-10-30,12,False
2011-10-31,37,False
2011-11-01,32,False
2011-11-02,12,False
2011-11-03,31,False
2011-11-04,38,False
2011-11-05,20,False
2011-11-06,13,False
2011-11-07,38,False
2011-11-08,31,False
2011-11-09,34,False
2011-11-10,29,False
2011-11-11,28,False
2011-11-12,13,False
2011-11-13,17,False
2011-11-14,30,False
2011-11-15,20,False
2011-11-16,37,False
2011-11-17,31,False
2011-11-18,23,False
2011-11-19,20,False
2011-11-20,13,False
2011-11-21,27,False
2011-11-22,32,False
2011-11-23,34,False
2011-11-24,24,False
2011-11-25,22,False
2011-11-26,25,False
2011-11-27,15,False
2011-11-28,26,False
2011-11-29,20,False
2011-11-30,31,False
2011-12-01,29,False
2011-12-02,32,False
2011-12-03,19,False
2011-12-04,20,False
2011-12-05,41,False
2011-12-06,26,False
2011-12-07,34,False
2011-12-08,21,False
2011-12-09,28,False
2011-12-10,24,False
2011-12-11,11,False
2011-12-12,34,False
2011-12-13,37,False
2011-12-14,34,False
2011-12-15,29,False
2011-12-16,22,False
2011-12-17,11,False
2011-12-18,16,False
2011-12-19,31,False
2011-12-20,26,False
2011-12-21,23,False
2011-12-22,27,False
2011-12-23,15,False
2011-12-24,14,False
2011-12-25,11,False
2011-12-26,25,False
2011-12-27,20,False
2011-12-28,18,False
2011-12-29,20,False
2011-12-30,19,False
2011-12-31,12,False
2012-01-01,45,False
2012-01-02,62,False
2012-01-03,68,False
2012-01-04,100,False
2012-01-05,90,False
2012-01-06,52,False
2012-01-07,44,False
2012-01-08,25,False
2012-01-09,91,False
2012-01-10,94,False
2012-01-11,60,False
2012-01-12,58,False
2012-01-13,60,False
2012-01-14,29,False
2012-01-15,46,False
2012-01-16,82,False
2012-01-17,55,False
2012-01-18,65,False
2012-01-19,77,False
2012-01-20,45,False
2012-01-21,26,False
2012-01-22,25,False
2012-01-23,80,False
2012-01-24,90,False
2012-01-25,60,False
2012-01-26,87,False
2012-01-27,57,False
2012-01-28,46,False
2012-01-29,44,False
2012-01-30,77,False
2012-01-31,88,False
2012-02-01,67,False
2012-02-02,82,False
2012-02-03,77,False
2012-02-04,34,False
2012-02-05,37,False
2012-02-06,91,False
2012-02-07,80,False
2012-02-08,79,False
2012-02-09,61,False
2012-02-10,69,False
2012-02-11,33,False
2012-02-12,38,False
2012-02-13,94,False
2012-02-14,85,False
2012-02-15,74,False
2012-02-16,68,False
2012-02-17,36,False
2012-02-18,41,False
2012-02-19,43,False
2012-02-20,43,False
2012-02-21,47,False
2012-02-22,53,False
2012-02-23,81,False
2012-02-24,45,False
2012-02-25,54,False
2012-02-26,33,False
2012-02-27,81,False
2012-02-28,67,False
2012-02-29,80,False
2012-03-01,72,False
2012-03-02,72,False
2012-03-03,51,False
2012-03-04,31,False
2012-03-05,66,False
2012-03-06,88,False
2012-03-07,59,False
2012-03-08,78,False
2012-03-09,79,False
2012-03-10,35,False
2012-03-11,35,False
2012-03-12,89,False
2012-03-13,80,False
2012-03-14,70,False
2012-03-15,80,False
2012-03-16,55,False
2012-03-17,36,False
2012-03-18,36,False
2012-03-19,82,False
2012-03-20,56,False
2012-03-21,86,False
2012-03-22,56,False
2012-03-23,86,False
2012-03-24,40,False
2012-03-25,40,False
2012-03-26,78,False
2012-03-27,96,False
2012-03-28,69,False
2012-03-29,76,False
2012-03-30,65,False
2012-03-31,33,False
2012-04-01,0,False
2012-04-02,71,False
2012-04-03,62,False
2012-04-04,58,False
2012-04-05,65,False
2012-04-06,29,False
2012-04-07,31,False
2012-04-08,37,False
2012-04-09,77,False
2012-04-10,82,False
2012-04-11,65,False
2012-04-12,73,False
2012-04-13,59,False
2012-04-14,0,False
2012-04-15,29,False
2012-04-16,52,False
2012-04-17,70,False
2012-04-18,72,False
2012-04-19,73,False
2012-04-20,73,False
2012-04-21,45,False
2012-04-22,0,False
2012-04-23,38,False
2012-04-24,54,False
2012-04-25,69,False
2012-04-26,61,False
2012-04-27,48,False
2012-04-28,33,False
2012-04-29,45,False
2012-04-30,53,False
2012-05-01,40,False
2012-05-02,72,False
2012-05-03,80,False
2012-05-04,65,False
2012-05-05,47,False
2012-05-06,46,False
2012-05-07,91,False
2012-05-08,83,False
2012-05-09,71,False
2012-05-10,64,False
2012-05-11,60,False
2012-05-12,22,False
2012-05-13,38,False
2012-05-14,65,False
2012-05-15,62,False
2012-05-16,85,False
2012-05-17,74,False
2012-05-18,60,False
2012-05-19,32,False
2012-05-20,28,False
2012-05-21,71,False
2012-05-22,68,False
2012-05-23,85,False
2012-05-24,67,False
2012-05-25,68,False
2012-05-26,32,False
2012-05-27,54,False
2012-05-28,68,False
2012-05-29,44,False
2012-05-30,66,False
2012-05-31,70,False
2012-06-01,63,False
2012-06-02,44,False
2012-06-03,38,False
2012-06-04,88,False
2012-06-05,74,False
2012-06-06,80,False
2012-06-07,51,False
2012-06-08,58,False
2012-06-09,39,False
2012-06-10,48,False
2012-06-11,63,False
2012-06-12,77,False
2012-06-13,53,False
2012-06-14,72,False
2012-06-15,64,False
2012-06-16,42,False
2012-06-17,38,False
2012-06-18,64,False
