date,NFLX,isPartial
2011-06-24,11,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,13,False
2011-06-28,13,False
2011-06-29,10,False
2011-06-30,11,False
2011-07-01,3,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,16,False
2011-07-06,10,False
2011-07-07,7,False
2011-07-08,7,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,4,False
2011-07-12,11,False
2011-07-13,20,False
2011-07-14,15,False
2011-07-15,10,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,8,False
2011-07-19,10,False
2011-07-20,7,False
2011-07-21,10,False
2011-07-22,7,False
2011-07-23,0,False
2011-07-24,0,False
2011-07-25,24,False
2011-07-26,29,False
2011-07-27,11,False
2011-07-28,6,False
2011-07-29,7,False
2011-07-30,4,False
2011-07-31,0,False
2011-08-01,7,False
2011-08-02,9,False
2011-08-03,7,False
2011-08-04,9,False
2011-08-05,8,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,10,False
2011-08-09,10,False
2011-08-10,6,False
2011-08-11,6,False
2011-08-12,4,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,6,False
2011-08-16,0,False
2011-08-17,7,False
2011-08-18,7,False
2011-08-19,5,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,5,False
2011-08-23,5,False
2011-08-24,4,False
2011-08-25,5,False
2011-08-26,3,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,3,False
2011-08-30,5,False
2011-08-31,4,False
2011-09-01,10,False
2011-09-02,17,False
2011-09-03,3,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,5,False
2011-09-07,7,False
2011-09-08,4,False
2011-09-09,5,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,5,False
2011-09-13,6,False
2011-09-14,4,False
2011-09-15,32,False
2011-09-16,32,False
2011-09-17,5,False
2011-09-18,0,False
2011-09-19,41,False
2011-09-20,42,False
2011-09-21,28,False
2011-09-22,22,False
2011-09-23,14,False
2011-09-24,5,False
2011-09-25,3,False
2011-09-26,17,False
2011-09-27,14,False
2011-09-28,6,False
2011-09-29,18,False
2011-09-30,15,False
2011-10-01,4,False
2011-10-02,3,False
2011-10-03,12,False
2011-10-04,10,False
2011-10-05,8,False
2011-10-06,10,False
2011-10-07,7,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,26,False
2011-10-11,18,False
2011-10-12,14,False
2011-10-13,11,False
2011-10-14,9,False
2011-10-15,4,False
2011-10-16,3,False
2011-10-17,9,False
2011-10-18,10,False
2011-10-19,8,False
2011-10-20,9,False
2011-10-21,10,False
2011-10-22,4,False
2011-10-23,0,False
2011-10-24,46,False
2011-10-25,100,False
2011-10-26,62,False
2011-10-27,30,False
2011-10-28,25,False
2011-10-29,8,False
2011-10-30,4,False
2011-10-31,17,False
2011-11-01,13,False
2011-11-02,12,False
2011-11-03,12,False
2011-11-04,15,False
2011-11-05,4,False
2011-11-06,3,False
2011-11-07,12,False
2011-11-08,8,False
2011-11-09,7,False
2011-11-10,10,False
2011-11-11,9,False
2011-11-12,3,False
2011-11-13,0,False
2011-11-14,9,False
2011-11-15,6,False
2011-11-16,9,False
2011-11-17,6,False
2011-11-18,7,False
2011-11-19,4,False
2011-11-20,0,False
2011-11-21,9,False
2011-11-22,18,False
2011-11-23,9,False
2011-11-24,4,False
2011-11-25,4,False
2011-11-26,4,False
2011-11-27,0,False
2011-11-28,10,False
2011-11-29,11,False
2011-11-30,11,False
2011-12-01,10,False
2011-12-02,10,False
2011-12-03,3,False
2011-12-04,0,False
2011-12-05,7,False
2011-12-06,7,False
2011-12-07,9,False
2011-12-08,6,False
2011-12-09,7,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,8,False
2011-12-13,9,False
2011-12-14,9,False
2011-12-15,7,False
2011-12-16,6,False
2011-12-17,4,False
2011-12-18,4,False
2011-12-19,5,False
2011-12-20,4,False
2011-12-21,3,False
2011-12-22,4,False
2011-12-23,6,False
2011-12-24,3,False
2011-12-25,3,False
2011-12-26,0,False
2011-12-27,3,False
2011-12-28,5,False
2011-12-29,5,False
2011-12-30,4,False
2011-12-31,3,False
2012-01-01,11,False
2012-01-02,0,False
2012-01-03,12,False
2012-01-04,25,False
2012-01-05,28,False
2012-01-06,24,False
2012-01-07,14,False
2012-01-08,0,False
2012-01-09,45,False
2012-01-10,48,False
2012-01-11,31,False
2012-01-12,28,False
2012-01-13,24,False
2012-01-14,9,False
2012-01-15,0,False
2012-01-16,9,False
2012-01-17,20,False
2012-01-18,25,False
2012-01-19,24,False
2012-01-20,21,False
2012-01-21,8,False
2012-01-22,0,False
2012-01-23,21,False
2012-01-24,30,False
2012-01-25,52,False
2012-01-26,100,False
2012-01-27,52,False
2012-01-28,27,False
2012-01-29,8,False
2012-01-30,37,False
2012-01-31,36,False
2012-02-01,24,False
2012-02-02,26,False
2012-02-03,23,False
2012-02-04,10,False
2012-02-05,12,False
2012-02-06,29,False
2012-02-07,24,False
2012-02-08,28,False
2012-02-09,22,False
2012-02-10,16,False
2012-02-11,8,False
2012-02-12,0,False
2012-02-13,19,False
2012-02-14,24,False
2012-02-15,21,False
2012-02-16,19,False
2012-02-17,22,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,7,False
2012-02-21,25,False
2012-02-22,25,False
2012-02-23,20,False
2012-02-24,18,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,14,False
2012-02-28,20,False
2012-02-29,21,False
2012-03-01,22,False
2012-03-02,13,False
2012-03-03,7,False
2012-03-04,0,False
2012-03-05,16,False
2012-03-06,13,False
2012-03-07,21,False
2012-03-08,25,False
2012-03-09,14,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,12,False
2012-03-13,14,False
2012-03-14,12,False
2012-03-15,13,False
2012-03-16,19,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,14,False
2012-03-20,15,False
2012-03-21,15,False
2012-03-22,18,False
2012-03-23,16,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,17,False
2012-03-27,10,False
2012-03-28,12,False
2012-03-29,6,False
2012-03-30,15,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,10,False
2012-04-03,14,False
2012-04-04,14,False
2012-04-05,9,False
2012-04-06,7,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,9,False
2012-04-10,0,False
2012-04-11,6,False
2012-04-12,13,False
2012-04-13,13,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,10,False
2012-04-17,13,False
2012-04-18,12,False
2012-04-19,8,False
2012-04-20,11,False
2012-04-21,0,False
2012-04-22,0,False
2012-04-23,58,False
2012-04-24,60,False
2012-04-25,34,False
2012-04-26,21,False
2012-04-27,16,False
2012-04-28,8,False
2012-04-29,0,False
2012-04-30,15,False
2012-05-01,17,False
2012-05-02,15,False
2012-05-03,19,False
2012-05-04,14,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,12,False
2012-05-08,8,False
2012-05-09,11,False
2012-05-10,10,False
2012-05-11,16,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,13,False
2012-05-15,12,False
2012-05-16,13,False
2012-05-17,7,False
2012-05-18,14,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,12,False
2012-05-22,13,False
2012-05-23,17,False
2012-05-24,8,False
2012-05-25,8,False
2012-05-26,7,False
2012-05-27,0,False
2012-05-28,0,False
2012-05-29,8,False
2012-05-30,12,False
2012-05-31,7,False
2012-06-01,12,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,14,False
2012-06-05,9,False
2012-06-06,12,False
2012-06-07,0,False
2012-06-08,9,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,9,False
2012-06-12,7,False
2012-06-13,8,False
2012-06-14,10,False
2012-06-15,10,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,8,False
2012-06-19,13,False
2012-06-20,9,False
2012-06-21,8,False
2012-06-22,7,False
2012-06-23,0,False
2012-06-24,0,False
2012-06-25,7,False
2012-06-26,7,False
2012-06-27,8,False
2012-06-28,7,False
2012-06-29,9,False
2012-06-30,0,False
2012-07-01,0,False
2012-07-02,14,False
2012-07-03,13,False
2012-07-04,0,False
2012-07-05,38,False
2012-07-06,52,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,21,False
2012-07-10,17,False
2012-07-11,18,False
2012-07-12,26,False
2012-07-13,24,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,17,False
2012-07-17,12,False
2012-07-18,14,False
2012-07-19,18,False
2012-07-20,15,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,21,False
2012-07-24,59,False
2012-07-25,100,False
2012-07-26,52,False
2012-07-27,28,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,25,False
2012-07-31,17,False
2012-08-01,27,False
2012-08-02,22,False
2012-08-03,32,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,13,False
2012-08-07,19,False
2012-08-08,14,False
2012-08-09,15,False
2012-08-10,18,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,18,False
2012-08-14,16,False
2012-08-15,18,False
2012-08-16,21,False
2012-08-17,19,False
2012-08-18,0,False
2012-08-19,0,False
2012-08-20,18,False
2012-08-21,18,False
2012-08-22,19,False
2012-08-23,10,False
2012-08-24,18,False
2012-08-25,12,False
2012-08-26,0,False
2012-08-27,15,False
2012-08-28,11,False
2012-08-29,10,False
2012-08-30,10,False
2012-08-31,13,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,36,False
2012-09-05,22,False
2012-09-06,20,False
2012-09-07,20,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,24,False
2012-09-11,15,False
2012-09-12,10,False
2012-09-13,14,False
2012-09-14,11,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,20,False
2012-09-18,29,False
2012-09-19,13,False
2012-09-20,16,False
2012-09-21,15,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,0,False
2012-09-25,9,False
2012-09-26,13,False
2012-09-27,9,False
2012-09-28,0,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,20,False
2012-10-02,11,False
2012-10-03,26,False
2012-10-04,41,False
2012-10-05,23,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,33,False
2012-10-09,47,False
2012-10-10,26,False
2012-10-11,22,False
2012-10-12,12,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,18,False
2012-10-16,21,False
2012-10-17,20,False
2012-10-18,14,False
2012-10-19,22,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,23,False
2012-10-23,65,False
2012-10-24,65,False
2012-10-25,34,False
2012-10-26,34,False
2012-10-27,14,False
2012-10-28,10,False
2012-10-29,18,False
2012-10-30,13,False
2012-10-31,69,False
2012-11-01,58,False
2012-11-02,33,False
2012-11-03,0,False
2012-11-04,0,False
2012-11-05,37,False
2012-11-06,32,False
2012-11-07,32,False
2012-11-08,22,False
2012-11-09,17,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,19,False
2012-11-13,15,False
2012-11-14,24,False
2012-11-15,17,False
2012-11-16,21,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,13,False
2012-11-20,13,False
2012-11-21,11,False
2012-11-22,0,False
2012-11-23,16,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,16,False
2012-11-27,23,False
2012-11-28,14,False
2012-11-29,13,False
2012-11-30,10,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,17,False
2012-12-04,52,False
2012-12-05,43,False
2012-12-06,37,False
2012-12-07,33,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,17,False
2012-12-11,19,False
2012-12-12,31,False
2012-12-13,26,False
2012-12-14,15,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,24,False
2012-12-18,21,False
2012-12-19,21,False
2012-12-20,20,False
2012-12-21,23,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,15,False
2012-12-25,13,False
2012-12-26,17,False
2012-12-27,16,False
2012-12-28,12,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,15,False
2013-01-01,5,False
2013-01-02,8,False
2013-01-03,8,False
2013-01-04,6,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,10,False
2013-01-08,11,False
2013-01-09,9,False
2013-01-10,6,False
2013-01-11,10,False
2013-01-12,0,False
2013-01-13,0,False
2013-01-14,8,False
2013-01-15,10,False
2013-01-16,10,False
2013-01-17,8,False
2013-01-18,10,False
2013-01-19,5,False
2013-01-20,0,False
2013-01-21,0,False
2013-01-22,9,False
2013-01-23,42,False
2013-01-24,92,False
2013-01-25,75,False
2013-01-26,25,False
2013-01-27,8,False
2013-01-28,30,False
2013-01-29,34,False
2013-01-30,28,False
2013-01-31,22,False
2013-02-01,23,False
2013-02-02,7,False
2013-02-03,5,False
2013-02-04,20,False
2013-02-05,27,False
2013-02-06,23,False
2013-02-07,26,False
2013-02-08,22,False
2013-02-09,8,False
2013-02-10,6,False
2013-02-11,18,False
2013-02-12,22,False
2013-02-13,19,False
2013-02-14,16,False
2013-02-15,14,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,6,False
2013-02-19,17,False
2013-02-20,18,False
2013-02-21,18,False
2013-02-22,17,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,18,False
2013-02-26,16,False
2013-02-27,13,False
2013-02-28,16,False
2013-03-01,11,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,16,False
2013-03-05,20,False
2013-03-06,14,False
2013-03-07,15,False
2013-03-08,14,False
2013-03-09,4,False
2013-03-10,0,False
2013-03-11,9,False
2013-03-12,11,False
2013-03-13,19,False
2013-03-14,17,False
2013-03-15,14,False
2013-03-16,4,False
2013-03-17,0,False
2013-03-18,14,False
2013-03-19,10,False
2013-03-20,6,False
2013-03-21,10,False
2013-03-22,10,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,8,False
2013-03-26,15,False
2013-03-27,13,False
2013-03-28,13,False
2013-03-29,6,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,9,False
2013-04-02,14,False
2013-04-03,19,False
2013-04-04,13,False
2013-04-05,12,False
2013-04-06,4,False
2013-04-07,0,False
2013-04-08,17,False
2013-04-09,15,False
2013-04-10,11,False
2013-04-11,18,False
2013-04-12,11,False
2013-04-13,4,False
2013-04-14,0,False
2013-04-15,15,False
2013-04-16,13,False
2013-04-17,10,False
2013-04-18,12,False
2013-04-19,13,False
2013-04-20,0,False
2013-04-21,4,False
2013-04-22,70,False
2013-04-23,100,False
2013-04-24,43,False
2013-04-25,27,False
2013-04-26,24,False
2013-04-27,6,False
2013-04-28,0,False
2013-04-29,16,False
2013-04-30,14,False
2013-05-01,21,False
2013-05-02,14,False
2013-05-03,15,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,12,False
2013-05-07,11,False
2013-05-08,11,False
2013-05-09,14,False
2013-05-10,13,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,15,False
2013-05-14,21,False
2013-05-15,17,False
2013-05-16,19,False
2013-05-17,16,False
2013-05-18,5,False
2013-05-19,0,False
2013-05-20,14,False
2013-05-21,15,False
2013-05-22,14,False
2013-05-23,15,False
2013-05-24,12,False
2013-05-25,0,False
2013-05-26,4,False
2013-05-27,5,False
2013-05-28,21,False
2013-05-29,18,False
2013-05-30,16,False
2013-05-31,14,False
2013-06-01,4,False
2013-06-02,5,False
2013-06-03,12,False
2013-06-04,14,False
2013-06-05,10,False
2013-06-06,11,False
2013-06-07,11,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,10,False
2013-06-11,10,False
2013-06-12,12,False
2013-06-13,11,False
2013-06-14,11,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,18,False
2013-06-18,17,False
2013-06-19,13,False
2013-06-20,15,False
2013-06-21,12,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,9,False
2013-06-25,13,False
2013-06-26,9,False
2013-06-27,8,False
2013-06-28,12,False
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,11,False
2013-07-02,9,False
2013-07-03,7,False
2013-07-04,3,False
2013-07-05,6,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,13,False
2013-07-09,14,False
2013-07-10,18,False
2013-07-11,10,False
2013-07-12,16,False
2013-07-13,5,False
2013-07-14,0,False
2013-07-15,12,False
2013-07-16,13,False
2013-07-17,13,False
2013-07-18,17,False
2013-07-19,15,False
2013-07-20,4,False
2013-07-21,4,False
2013-07-22,47,False
2013-07-23,49,False
2013-07-24,21,False
2013-07-25,19,False
2013-07-26,19,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,9,False
2013-07-30,13,False
2013-07-31,14,False
2013-08-01,12,False
2013-08-02,11,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,11,False
2013-08-06,14,False
2013-08-07,10,False
2013-08-08,11,False
2013-08-09,11,False
2013-08-10,0,False
2013-08-11,4,False
2013-08-12,10,False
2013-08-13,11,False
2013-08-14,10,False
2013-08-15,13,False
2013-08-16,11,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,8,False
2013-08-20,12,False
2013-08-21,13,False
2013-08-22,11,False
2013-08-23,10,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,11,False
2013-08-27,12,False
2013-08-28,12,False
2013-08-29,13,False
2013-08-30,10,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,13,False
2013-09-04,11,False
2013-09-05,13,False
2013-09-06,11,False
2013-09-07,6,False
2013-09-08,0,False
2013-09-09,9,False
2013-09-10,20,False
2013-09-11,17,False
2013-09-12,13,False
2013-09-13,15,False
2013-09-14,5,False
2013-09-15,0,False
2013-09-16,11,False
2013-09-17,13,False
2013-09-18,10,False
2013-09-19,11,False
2013-09-20,11,False
2013-09-21,5,False
2013-09-22,0,False
2013-09-23,15,False
2013-09-24,12,False
2013-09-25,8,False
2013-09-26,10,False
2013-09-27,11,False
2013-09-28,4,False
2013-09-29,0,False
2013-09-30,8,False
2013-10-01,10,False
2013-10-02,17,False
2013-10-03,16,False
2013-10-04,13,False
2013-10-05,6,False
2013-10-06,3,False
2013-10-07,9,False
2013-10-08,15,False
2013-10-09,20,False
2013-10-10,18,False
2013-10-11,15,False
2013-10-12,4,False
2013-10-13,5,False
2013-10-14,23,False
2013-10-15,19,False
2013-10-16,19,False
2013-10-17,15,False
2013-10-18,21,False
2013-10-19,8,False
2013-10-20,5,False
2013-10-21,65,False
2013-10-22,100,False
2013-10-23,52,False
2013-10-24,31,False
2013-10-25,22,False
2013-10-26,5,False
2013-10-27,0,False
2013-10-28,17,False
2013-10-29,19,False
2013-10-30,16,False
2013-10-31,17,False
2013-11-01,15,False
2013-11-02,4,False
2013-11-03,0,False
2013-11-04,13,False
2013-11-05,17,False
2013-11-06,15,False
2013-11-07,14,False
2013-11-08,15,False
2013-11-09,4,False
2013-11-10,4,False
2013-11-11,12,False
2013-11-12,12,False
2013-11-13,15,False
2013-11-14,12,False
2013-11-15,15,False
2013-11-16,3,False
2013-11-17,0,False
2013-11-18,14,False
2013-11-19,12,False
2013-11-20,14,False
2013-11-21,14,False
2013-11-22,11,False
2013-11-23,3,False
2013-11-24,0,False
2013-11-25,9,False
2013-11-26,10,False
2013-11-27,9,False
2013-11-28,4,False
2013-11-29,8,False
2013-11-30,3,False
2013-12-01,0,False
2013-12-02,11,False
2013-12-03,9,False
2013-12-04,7,False
2013-12-05,10,False
2013-12-06,9,False
2013-12-07,5,False
2013-12-08,4,False
2013-12-09,6,False
2013-12-10,9,False
2013-12-11,8,False
2013-12-12,10,False
2013-12-13,10,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,11,False
2013-12-17,10,False
2013-12-18,15,False
2013-12-19,9,False
2013-12-20,8,False
2013-12-21,0,False
2013-12-22,0,False
2013-12-23,11,False
2013-12-24,12,False
2013-12-25,0,False
2013-12-26,10,False
2013-12-27,8,False
2013-12-28,0,False
2013-12-29,0,False
2013-12-30,8,False
2013-12-31,13,False
2014-01-01,5,False
2014-01-02,11,False
2014-01-03,11,False
2014-01-04,0,False
2014-01-05,4,False
2014-01-06,9,False
2014-01-07,25,False
2014-01-08,18,False
2014-01-09,13,False
2014-01-10,18,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,15,False
2014-01-14,14,False
2014-01-15,24,False
2014-01-16,14,False
2014-01-17,17,False
2014-01-18,4,False
2014-01-19,5,False
2014-01-20,4,False
2014-01-21,15,False
2014-01-22,58,False
2014-01-23,100,False
2014-01-24,35,False
2014-01-25,9,False
2014-01-26,4,False
2014-01-27,15,False
2014-01-28,20,False
2014-01-29,22,False
2014-01-30,15,False
2014-01-31,16,False
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,15,False
2014-02-04,16,False
2014-02-05,12,False
2014-02-06,13,False
2014-02-07,19,False
2014-02-08,9,False
2014-02-09,4,False
2014-02-10,13,False
2014-02-11,16,False
2014-02-12,13,False
2014-02-13,18,False
2014-02-14,16,False
2014-02-15,8,False
2014-02-16,8,False
2014-02-17,7,False
2014-02-18,13,False
2014-02-19,14,False
2014-02-20,14,False
2014-02-21,14,False
2014-02-22,7,False
2014-02-23,0,False
2014-02-24,29,False
2014-02-25,22,False
2014-02-26,20,False
2014-02-27,16,False
2014-02-28,17,False
2014-03-01,6,False
2014-03-02,0,False
2014-03-03,17,False
2014-03-04,10,False
2014-03-05,9,False
2014-03-06,12,False
2014-03-07,11,False
2014-03-08,4,False
2014-03-09,0,False
2014-03-10,12,False
2014-03-11,13,False
2014-03-12,10,False
2014-03-13,9,False
2014-03-14,9,False
2014-03-15,4,False
2014-03-16,0,False
2014-03-17,8,False
2014-03-18,10,False
2014-03-19,9,False
2014-03-20,9,False
2014-03-21,10,False
2014-03-22,7,False
2014-03-23,0,False
2014-03-24,23,False
2014-03-25,21,False
2014-03-26,17,False
2014-03-27,17,False
2014-03-28,16,False
2014-03-29,6,False
2014-03-30,0,False
2014-03-31,15,False
2014-04-01,13,False
2014-04-02,14,False
2014-04-03,15,False
2014-04-04,13,False
2014-04-05,5,False
2014-04-06,0,False
2014-04-07,15,False
2014-04-08,15,False
2014-04-09,15,False
2014-04-10,18,False
2014-04-11,18,False
2014-04-12,5,False
2014-04-13,0,False
2014-04-14,10,False
2014-04-15,17,False
2014-04-16,13,False
2014-04-17,13,False
2014-04-18,12,False
2014-04-19,4,False
2014-04-20,0,False
2014-04-21,63,False
2014-04-22,59,False
2014-04-23,31,False
2014-04-24,22,False
2014-04-25,19,False
2014-04-26,6,False
2014-04-27,4,False
2014-04-28,21,False
2014-04-29,19,False
2014-04-30,15,False
2014-05-01,13,False
2014-05-02,15,False
2014-05-03,0,False
2014-05-04,0,False
2014-05-05,14,False
2014-05-06,14,False
2014-05-07,13,False
2014-05-08,13,False
2014-05-09,14,False
2014-05-10,4,False
2014-05-11,0,False
2014-05-12,15,False
2014-05-13,12,False
2014-05-14,16,False
2014-05-15,13,False
2014-05-16,9,False
2014-05-17,4,False
2014-05-18,4,False
2014-05-19,13,False
2014-05-20,15,False
2014-05-21,20,False
2014-05-22,18,False
2014-05-23,15,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,4,False
2014-05-27,14,False
2014-05-28,14,False
2014-05-29,15,False
2014-05-30,17,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,12,False
2014-06-03,15,False
2014-06-04,8,False
2014-06-05,9,False
2014-06-06,15,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,13,False
2014-06-10,10,False
2014-06-11,10,False
2014-06-12,8,False
2014-06-13,8,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,6,False
2014-06-17,13,False
2014-06-18,12,False
2014-06-19,11,False
2014-06-20,8,False
2014-06-21,0,False
2014-06-22,0,False
2014-06-23,8,False
2014-06-24,11,False
2014-06-25,9,False
2014-06-26,9,False
2014-06-27,5,False
2014-06-28,0,False
2014-06-29,0,False
2014-06-30,6,False
2014-07-01,15,False
2014-07-02,13,False
2014-07-03,10,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,6,False
2014-07-08,11,False
2014-07-09,7,False
2014-07-10,10,False
2014-07-11,6,False
2014-07-12,3,False
2014-07-13,0,False
2014-07-14,9,False
2014-07-15,9,False
2014-07-16,7,False
2014-07-17,9,False
2014-07-18,7,False
2014-07-19,3,False
2014-07-20,0,False
2014-07-21,35,False
2014-07-22,40,False
2014-07-23,14,False
2014-07-24,12,False
2014-07-25,7,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,6,False
2014-07-29,7,False
2014-07-30,8,False
2014-07-31,5,False
2014-08-01,7,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,6,False
2014-08-05,8,False
2014-08-06,5,False
2014-08-07,8,False
2014-08-08,12,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,6,False
2014-08-12,7,False
2014-08-13,7,False
2014-08-14,5,False
2014-08-15,8,False
2014-08-16,0,False
2014-08-17,0,False
2014-08-18,6,False
2014-08-19,6,False
2014-08-20,7,False
2014-08-21,5,False
2014-08-22,8,False
2014-08-23,3,False
2014-08-24,0,False
2014-08-25,8,False
2014-08-26,7,False
2014-08-27,6,False
2014-08-28,4,False
2014-08-29,5,False
2014-08-30,3,False
2014-08-31,0,False
2014-09-01,0,False
2014-09-02,5,False
2014-09-03,6,False
2014-09-04,5,False
2014-09-05,7,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,4,False
2014-09-09,7,False
2014-09-10,6,False
2014-09-11,4,False
2014-09-12,5,False
2014-09-13,3,False
2014-09-14,0,False
2014-09-15,7,False
2014-09-16,7,False
2014-09-17,6,False
2014-09-18,7,False
2014-09-19,6,False
2014-09-20,3,False
2014-09-21,3,False
2014-09-22,8,False
2014-09-23,7,False
2014-09-24,7,False
2014-09-25,5,False
2014-09-26,6,False
2014-09-27,3,False
2014-09-28,0,False
2014-09-29,4,False
2014-09-30,4,False
2014-10-01,7,False
2014-10-02,9,False
2014-10-03,9,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,5,False
2014-10-07,6,False
2014-10-08,7,False
2014-10-09,6,False
2014-10-10,5,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,10,False
2014-10-14,10,False
2014-10-15,65,False
2014-10-16,100,False
2014-10-17,46,False
2014-10-18,11,False
2014-10-19,5,False
2014-10-20,18,False
2014-10-21,16,False
2014-10-22,17,False
2014-10-23,17,False
2014-10-24,13,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,10,False
2014-10-28,11,False
2014-10-29,8,False
2014-10-30,11,False
2014-10-31,12,False
2014-11-01,4,False
2014-11-02,0,False
2014-11-03,10,False
2014-11-04,7,False
2014-11-05,7,False
2014-11-06,9,False
2014-11-07,11,False
2014-11-08,0,False
2014-11-09,0,False
2014-11-10,7,False
2014-11-11,9,False
2014-11-12,8,False
2014-11-13,6,False
2014-11-14,6,False
2014-11-15,0,False
2014-11-16,0,False
2014-11-17,7,False
2014-11-18,7,False
2014-11-19,9,False
2014-11-20,10,False
2014-11-21,8,False
2014-11-22,3,False
2014-11-23,0,False
2014-11-24,9,False
2014-11-25,8,False
2014-11-26,6,False
2014-11-27,0,False
2014-11-28,5,False
2014-11-29,0,False
2014-11-30,0,False
2014-12-01,4,False
2014-12-02,7,False
2014-12-03,6,False
2014-12-04,6,False
2014-12-05,6,False
2014-12-06,3,False
2014-12-07,0,False
2014-12-08,6,False
2014-12-09,8,False
2014-12-10,8,False
2014-12-11,6,False
2014-12-12,6,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,5,False
