date,WBA,isPartial
2008-04-20,34,False
2008-04-21,30,False
2008-04-22,41,False
2008-04-23,44,False
2008-04-24,26,False
2008-04-25,32,False
2008-04-26,56,False
2008-04-27,19,False
2008-04-28,66,False
2008-04-29,46,False
2008-04-30,38,False
2008-05-01,36,False
2008-05-02,31,False
2008-05-03,54,False
2008-05-04,53,False
2008-05-05,62,False
2008-05-06,39,False
2008-05-07,27,False
2008-05-08,30,False
2008-05-09,33,False
2008-05-10,34,False
2008-05-11,42,False
2008-05-12,43,False
2008-05-13,39,False
2008-05-14,28,False
2008-05-15,29,False
2008-05-16,37,False
2008-05-17,43,False
2008-05-18,42,False
2008-05-19,40,False
2008-05-20,28,False
2008-05-21,23,False
2008-05-22,48,False
2008-05-23,45,False
2008-05-24,38,False
2008-05-25,29,False
2008-05-26,27,False
2008-05-27,24,False
2008-05-28,35,False
2008-05-29,32,False
2008-05-30,37,False
2008-05-31,24,False
2008-06-01,41,False
2008-06-02,19,False
2008-06-03,31,False
2008-06-04,39,False
2008-06-05,28,False
2008-06-06,40,False
2008-06-07,36,False
2008-06-08,27,False
2008-06-09,30,False
2008-06-10,32,False
2008-06-11,45,False
2008-06-12,44,False
2008-06-13,34,False
2008-06-14,38,False
2008-06-15,32,False
2008-06-16,47,False
2008-06-17,36,False
2008-06-18,28,False
2008-06-19,39,False
2008-06-20,46,False
2008-06-21,54,False
2008-06-22,25,False
2008-06-23,22,False
2008-06-24,39,False
2008-06-25,36,False
2008-06-26,29,False
2008-06-27,37,False
2008-06-28,43,False
2008-06-29,45,False
2008-06-30,40,False
2008-07-01,31,False
2008-07-02,31,False
2008-07-03,25,False
2008-07-04,40,False
2008-07-05,57,False
2008-07-06,19,False
2008-07-07,29,False
2008-07-08,32,False
2008-07-09,34,False
2008-07-10,32,False
2008-07-11,26,False
2008-07-12,50,False
2008-07-13,31,False
2008-07-14,31,False
2008-07-15,35,False
2008-07-16,32,False
2008-07-17,26,False
2008-07-18,34,False
2008-07-19,32,False
2008-07-20,29,False
2008-07-21,24,False
2008-07-22,33,False
2008-07-23,31,False
2008-07-24,33,False
2008-07-25,18,False
2008-07-26,38,False
2008-07-27,31,False
2008-07-28,38,False
2008-07-29,55,False
2008-07-30,44,False
2008-07-31,51,False
2008-08-01,43,False
2008-08-02,47,False
2008-08-03,39,False
2008-08-04,38,False
2008-08-05,34,False
2008-08-06,38,False
2008-08-07,36,False
2008-08-08,26,False
2008-08-09,39,False
2008-08-10,32,False
2008-08-11,35,False
2008-08-12,29,False
2008-08-13,32,False
2008-08-14,33,False
2008-08-15,58,False
2008-08-16,76,False
2008-08-17,56,False
2008-08-18,34,False
2008-08-19,42,False
2008-08-20,30,False
2008-08-21,36,False
2008-08-22,30,False
2008-08-23,32,False
2008-08-24,34,False
2008-08-25,18,False
2008-08-26,27,False
2008-08-27,31,False
2008-08-28,29,False
2008-08-29,27,False
2008-08-30,53,False
2008-08-31,52,False
2008-09-01,52,False
2008-09-02,41,False
2008-09-03,22,False
2008-09-04,35,False
2008-09-05,22,False
2008-09-06,27,False
2008-09-07,22,False
2008-09-08,24,False
2008-09-09,26,False
2008-09-10,22,False
2008-09-11,20,False
2008-09-12,29,False
2008-09-13,32,False
2008-09-14,26,False
2008-09-15,42,False
2008-09-16,35,False
2008-09-17,31,False
2008-09-18,33,False
2008-09-19,27,False
2008-09-20,34,False
2008-09-21,42,False
2008-09-22,47,False
2008-09-23,22,False
2008-09-24,22,False
2008-09-25,15,False
2008-09-26,23,False
2008-09-27,32,False
2008-09-28,28,False
2008-09-29,21,False
2008-09-30,24,False
2008-10-01,25,False
2008-10-02,11,False
2008-10-03,37,False
2008-10-04,40,False
2008-10-05,29,False
2008-10-06,24,False
2008-10-07,25,False
2008-10-08,25,False
2008-10-09,28,False
2008-10-10,31,False
2008-10-11,30,False
2008-10-12,62,False
2008-10-13,27,False
2008-10-14,22,False
2008-10-15,26,False
2008-10-16,28,False
2008-10-17,24,False
2008-10-18,61,False
2008-10-19,55,False
2008-10-20,24,False
2008-10-21,27,False
2008-10-22,33,False
2008-10-23,23,False
2008-10-24,40,False
2008-10-25,33,False
2008-10-26,38,False
2008-10-27,34,False
2008-10-28,46,False
2008-10-29,32,False
2008-10-30,25,False
2008-10-31,35,False
2008-11-01,30,False
2008-11-02,31,False
2008-11-03,25,False
2008-11-04,25,False
2008-11-05,23,False
2008-11-06,33,False
2008-11-07,28,False
2008-11-08,68,False
2008-11-09,45,False
2008-11-10,35,False
2008-11-11,28,False
2008-11-12,19,False
2008-11-13,22,False
2008-11-14,30,False
2008-11-15,43,False
2008-11-16,31,False
2008-11-17,24,False
2008-11-18,29,False
2008-11-19,29,False
2008-11-20,30,False
2008-11-21,18,False
2008-11-22,36,False
2008-11-23,28,False
2008-11-24,36,False
2008-11-25,30,False
2008-11-26,26,False
2008-11-27,31,False
2008-11-28,32,False
2008-11-29,27,False
2008-11-30,27,False
2008-12-01,33,False
2008-12-02,12,False
2008-12-03,30,False
2008-12-04,24,False
2008-12-05,12,False
2008-12-06,26,False
2008-12-07,63,False
2008-12-08,31,False
2008-12-09,24,False
2008-12-10,26,False
2008-12-11,27,False
2008-12-12,22,False
2008-12-13,33,False
2008-12-14,31,False
2008-12-15,34,False
2008-12-16,31,False
2008-12-17,36,False
2008-12-18,21,False
2008-12-19,33,False
2008-12-20,80,False
2008-12-21,100,False
2008-12-22,43,False
2008-12-23,30,False
2008-12-24,35,False
2008-12-25,40,False
2008-12-26,34,False
2008-12-27,30,False
2008-12-28,48,False
2008-12-29,32,False
2008-12-30,30,False
2008-12-31,38,False
2009-01-01,43,False
2009-01-02,44,False
2009-01-03,53,False
2009-01-04,44,False
2009-01-05,31,False
2009-01-06,34,False
2009-01-07,27,False
2009-01-08,30,False
2009-01-09,31,False
2009-01-10,58,False
2009-01-11,29,False
2009-01-12,32,False
2009-01-13,37,False
2009-01-14,33,False
2009-01-15,35,False
2009-01-16,27,False
2009-01-17,44,False
2009-01-18,26,False
2009-01-19,32,False
2009-01-20,29,False
2009-01-21,21,False
2009-01-22,20,False
2009-01-23,34,False
2009-01-24,31,False
2009-01-25,38,False
2009-01-26,30,False
2009-01-27,100,False
2009-01-28,82,False
2009-01-29,41,False
2009-01-30,41,False
2009-01-31,32,False
2009-02-01,28,False
2009-02-02,48,False
2009-02-03,44,False
2009-02-04,38,False
2009-02-05,33,False
2009-02-06,36,False
2009-02-07,57,False
2009-02-08,37,False
2009-02-09,32,False
2009-02-10,25,False
2009-02-11,26,False
2009-02-12,26,False
2009-02-13,19,False
2009-02-14,19,False
2009-02-15,35,False
2009-02-16,22,False
2009-02-17,20,False
2009-02-18,27,False
2009-02-19,24,False
2009-02-20,20,False
