date,KDP,isPartial
2011-06-24,45,False
2011-06-25,67,False
2011-06-26,0,False
2011-06-27,60,False
2011-06-28,64,False
2011-06-29,52,False
2011-06-30,54,False
2011-07-01,67,False
2011-07-02,79,False
2011-07-03,0,False
2011-07-04,68,False
2011-07-05,53,False
2011-07-06,48,False
2011-07-07,43,False
2011-07-08,0,False
2011-07-09,0,False
2011-07-10,56,False
2011-07-11,46,False
2011-07-12,40,False
2011-07-13,71,False
2011-07-14,58,False
2011-07-15,60,False
2011-07-16,0,False
2011-07-17,44,False
2011-07-18,42,False
2011-07-19,47,False
2011-07-20,54,False
2011-07-21,57,False
2011-07-22,38,False
2011-07-23,0,False
2011-07-24,58,False
2011-07-25,71,False
2011-07-26,47,False
2011-07-27,0,False
2011-07-28,78,False
2011-07-29,63,False
2011-07-30,86,False
2011-07-31,0,False
2011-08-01,54,False
2011-08-02,49,False
2011-08-03,47,False
2011-08-04,53,False
2011-08-05,47,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,53,False
2011-08-09,52,False
2011-08-10,0,False
2011-08-11,76,False
2011-08-12,39,False
2011-08-13,0,False
2011-08-14,59,False
2011-08-15,55,False
2011-08-16,37,False
2011-08-17,44,False
2011-08-18,74,False
2011-08-19,36,False
2011-08-20,42,False
2011-08-21,67,False
2011-08-22,90,False
2011-08-23,47,False
2011-08-24,49,False
2011-08-25,40,False
2011-08-26,50,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,45,False
2011-08-30,42,False
2011-08-31,53,False
2011-09-01,58,False
2011-09-02,60,False
2011-09-03,0,False
2011-09-04,51,False
2011-09-05,44,False
2011-09-06,55,False
2011-09-07,63,False
2011-09-08,0,False
2011-09-09,42,False
2011-09-10,47,False
2011-09-11,44,False
2011-09-12,42,False
2011-09-13,39,False
2011-09-14,61,False
2011-09-15,52,False
2011-09-16,40,False
2011-09-17,0,False
2011-09-18,48,False
2011-09-19,65,False
2011-09-20,45,False
2011-09-21,58,False
2011-09-22,32,False
2011-09-23,60,False
2011-09-24,0,False
2011-09-25,41,False
2011-09-26,61,False
2011-09-27,59,False
2011-09-28,56,False
2011-09-29,51,False
2011-09-30,68,False
2011-10-01,51,False
2011-10-02,0,False
2011-10-03,47,False
2011-10-04,67,False
2011-10-05,62,False
2011-10-06,51,False
2011-10-07,53,False
2011-10-08,48,False
2011-10-09,52,False
2011-10-10,50,False
2011-10-11,63,False
2011-10-12,90,False
2011-10-13,48,False
2011-10-14,60,False
2011-10-15,61,False
2011-10-16,59,False
2011-10-17,49,False
2011-10-18,43,False
2011-10-19,61,False
2011-10-20,49,False
2011-10-21,53,False
2011-10-22,74,False
2011-10-23,0,False
2011-10-24,52,False
2011-10-25,58,False
2011-10-26,39,False
2011-10-27,65,False
2011-10-28,66,False
2011-10-29,64,False
2011-10-30,0,False
2011-10-31,41,False
2011-11-01,53,False
2011-11-02,58,False
2011-11-03,64,False
2011-11-04,68,False
2011-11-05,71,False
2011-11-06,0,False
2011-11-07,95,False
2011-11-08,69,False
2011-11-09,33,False
2011-11-10,33,False
2011-11-11,73,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,70,False
2011-11-15,57,False
2011-11-16,52,False
2011-11-17,78,False
2011-11-18,37,False
2011-11-19,95,False
2011-11-20,63,False
2011-11-21,40,False
2011-11-22,71,False
2011-11-23,52,False
2011-11-24,63,False
2011-11-25,63,False
2011-11-26,55,False
2011-11-27,59,False
2011-11-28,66,False
2011-11-29,69,False
2011-11-30,71,False
2011-12-01,50,False
2011-12-02,72,False
2011-12-03,0,False
2011-12-04,77,False
2011-12-05,69,False
2011-12-06,77,False
2011-12-07,71,False
2011-12-08,100,False
2011-12-09,79,False
2011-12-10,67,False
2011-12-11,53,False
2011-12-12,72,False
2011-12-13,61,False
2011-12-14,52,False
2011-12-15,70,False
2011-12-16,64,False
2011-12-17,39,False
2011-12-18,48,False
2011-12-19,79,False
2011-12-20,54,False
2011-12-21,68,False
2011-12-22,91,False
2011-12-23,74,False
2011-12-24,50,False
2011-12-25,70,False
2011-12-26,43,False
2011-12-27,93,False
2011-12-28,99,False
2011-12-29,77,False
2011-12-30,62,False
2011-12-31,58,False
2012-01-01,53,False
2012-01-02,50,False
2012-01-03,56,False
2012-01-04,49,False
2012-01-05,44,False
2012-01-06,53,False
2012-01-07,57,False
2012-01-08,42,False
2012-01-09,47,False
2012-01-10,65,False
2012-01-11,63,False
2012-01-12,64,False
2012-01-13,64,False
2012-01-14,73,False
2012-01-15,54,False
2012-01-16,57,False
2012-01-17,59,False
2012-01-18,45,False
2012-01-19,53,False
2012-01-20,53,False
2012-01-21,65,False
2012-01-22,38,False
2012-01-23,60,False
2012-01-24,51,False
2012-01-25,60,False
2012-01-26,44,False
2012-01-27,55,False
2012-01-28,47,False
2012-01-29,27,False
2012-01-30,77,False
2012-01-31,85,False
2012-02-01,38,False
2012-02-02,61,False
2012-02-03,79,False
2012-02-04,65,False
2012-02-05,74,False
2012-02-06,65,False
2012-02-07,52,False
2012-02-08,56,False
2012-02-09,63,False
2012-02-10,63,False
2012-02-11,55,False
2012-02-12,54,False
2012-02-13,40,False
2012-02-14,60,False
2012-02-15,55,False
2012-02-16,62,False
2012-02-17,70,False
2012-02-18,54,False
2012-02-19,53,False
2012-02-20,57,False
2012-02-21,49,False
2012-02-22,52,False
2012-02-23,69,False
2012-02-24,48,False
2012-02-25,54,False
2012-02-26,45,False
2012-02-27,61,False
2012-02-28,53,False
2012-02-29,61,False
2012-03-01,64,False
2012-03-02,58,False
2012-03-03,46,False
2012-03-04,63,False
2012-03-05,63,False
2012-03-06,60,False
2012-03-07,52,False
2012-03-08,51,False
2012-03-09,44,False
2012-03-10,35,False
2012-03-11,39,False
2012-03-12,55,False
2012-03-13,61,False
2012-03-14,69,False
2012-03-15,61,False
2012-03-16,61,False
2012-03-17,57,False
2012-03-18,66,False
2012-03-19,42,False
2012-03-20,50,False
2012-03-21,73,False
2012-03-22,69,False
2012-03-23,56,False
2012-03-24,70,False
2012-03-25,100,False
2012-03-26,51,False
2012-03-27,38,False
2012-03-28,64,False
2012-03-29,55,False
2012-03-30,42,False
2012-03-31,63,False
2012-04-01,50,False
2012-04-02,75,False
2012-04-03,53,False
2012-04-04,70,False
2012-04-05,44,False
2012-04-06,54,False
2012-04-07,67,False
2012-04-08,49,False
2012-04-09,52,False
2012-04-10,51,False
2012-04-11,65,False
2012-04-12,51,False
2012-04-13,68,False
2012-04-14,78,False
2012-04-15,71,False
2012-04-16,59,False
2012-04-17,77,False
2012-04-18,62,False
2012-04-19,77,False
2012-04-20,53,False
2012-04-21,39,False
2012-04-22,42,False
2012-04-23,65,False
2012-04-24,93,False
2012-04-25,70,False
2012-04-26,51,False
2012-04-27,63,False
2012-04-28,57,False
2012-04-29,56,False
2012-04-30,53,False
2012-05-01,66,False
2012-05-02,43,False
2012-05-03,48,False
2012-05-04,62,False
2012-05-05,54,False
2012-05-06,64,False
2012-05-07,53,False
2012-05-08,63,False
2012-05-09,70,False
2012-05-10,63,False
2012-05-11,55,False
2012-05-12,43,False
2012-05-13,69,False
2012-05-14,68,False
2012-05-15,84,False
2012-05-16,70,False
2012-05-17,68,False
2012-05-18,60,False
2012-05-19,59,False
2012-05-20,60,False
2012-05-21,66,False
2012-05-22,79,False
2012-05-23,74,False
2012-05-24,84,False
2012-05-25,74,False
2012-05-26,60,False
2012-05-27,45,False
2012-05-28,45,False
2012-05-29,70,False
2012-05-30,71,False
2012-05-31,62,False
2012-06-01,51,False
2012-06-02,53,False
2012-06-03,42,False
2012-06-04,58,False
2012-06-05,47,False
2012-06-06,52,False
2012-06-07,73,False
2012-06-08,64,False
2012-06-09,63,False
2012-06-10,75,False
2012-06-11,72,False
2012-06-12,46,False
2012-06-13,50,False
2012-06-14,63,False
2012-06-15,54,False
2012-06-16,75,False
2012-06-17,0,False
2012-06-18,86,False
2012-06-19,66,False
2012-06-20,63,False
2012-06-21,76,False
2012-06-22,76,False
2012-06-23,56,False
2012-06-24,65,False
2012-06-25,68,False
2012-06-26,60,False
2012-06-27,69,False
2012-06-28,59,False
2012-06-29,85,False
2012-06-30,69,False
2012-07-01,63,False
2012-07-02,56,False
2012-07-03,69,False
2012-07-04,67,False
2012-07-05,74,False
2012-07-06,50,False
2012-07-07,73,False
2012-07-08,65,False
2012-07-09,52,False
2012-07-10,59,False
2012-07-11,61,False
2012-07-12,53,False
2012-07-13,57,False
2012-07-14,69,False
2012-07-15,35,False
2012-07-16,75,False
2012-07-17,63,False
2012-07-18,72,False
2012-07-19,63,False
2012-07-20,62,False
2012-07-21,70,False
2012-07-22,72,False
2012-07-23,84,False
2012-07-24,61,False
2012-07-25,65,False
2012-07-26,45,False
2012-07-27,68,False
2012-07-28,58,False
2012-07-29,50,False
2012-07-30,62,False
2012-07-31,73,False
2012-08-01,74,False
2012-08-02,71,False
2012-08-03,58,False
2012-08-04,57,False
2012-08-05,54,False
2012-08-06,75,False
2012-08-07,52,False
2012-08-08,41,False
2012-08-09,46,False
2012-08-10,61,False
2012-08-11,78,False
2012-08-12,55,False
2012-08-13,76,False
2012-08-14,67,False
2012-08-15,47,False
2012-08-16,60,False
2012-08-17,65,False
2012-08-18,69,False
2012-08-19,62,False
2012-08-20,87,False
2012-08-21,75,False
2012-08-22,64,False
2012-08-23,64,False
2012-08-24,68,False
2012-08-25,54,False
2012-08-26,51,False
2012-08-27,65,False
2012-08-28,59,False
2012-08-29,59,False
2012-08-30,58,False
2012-08-31,69,False
2012-09-01,62,False
2012-09-02,59,False
2012-09-03,74,False
2012-09-04,56,False
2012-09-05,70,False
2012-09-06,59,False
2012-09-07,80,False
2012-09-08,81,False
2012-09-09,56,False
2012-09-10,76,False
2012-09-11,79,False
2012-09-12,67,False
2012-09-13,58,False
2012-09-14,61,False
2012-09-15,60,False
2012-09-16,43,False
2012-09-17,51,False
2012-09-18,63,False
2012-09-19,71,False
2012-09-20,62,False
2012-09-21,75,False
2012-09-22,67,False
2012-09-23,60,False
2012-09-24,56,False
2012-09-25,80,False
2012-09-26,60,False
2012-09-27,59,False
2012-09-28,67,False
2012-09-29,45,False
2012-09-30,57,False
2012-10-01,65,False
2012-10-02,48,False
2012-10-03,62,False
2012-10-04,63,False
2012-10-05,52,False
2012-10-06,74,False
2012-10-07,67,False
2012-10-08,64,False
2012-10-09,68,False
2012-10-10,67,False
2012-10-11,96,False
2012-10-12,85,False
2012-10-13,87,False
2012-10-14,71,False
2012-10-15,64,False
2012-10-16,77,False
2012-10-17,82,False
2012-10-18,72,False
2012-10-19,64,False
2012-10-20,36,False
2012-10-21,59,False
2012-10-22,91,False
2012-10-23,75,False
2012-10-24,82,False
2012-10-25,75,False
2012-10-26,81,False
2012-10-27,83,False
2012-10-28,68,False
2012-10-29,73,False
2012-10-30,68,False
2012-10-31,74,False
2012-11-01,81,False
2012-11-02,67,False
2012-11-03,81,False
2012-11-04,60,False
2012-11-05,80,False
2012-11-06,69,False
2012-11-07,74,False
2012-11-08,71,False
2012-11-09,69,False
2012-11-10,59,False
2012-11-11,67,False
2012-11-12,85,False
2012-11-13,56,False
2012-11-14,67,False
2012-11-15,72,False
2012-11-16,68,False
2012-11-17,80,False
2012-11-18,79,False
2012-11-19,84,False
2012-11-20,82,False
2012-11-21,78,False
2012-11-22,76,False
2012-11-23,90,False
2012-11-24,55,False
2012-11-25,58,False
2012-11-26,72,False
2012-11-27,87,False
2012-11-28,74,False
2012-11-29,95,False
2012-11-30,96,False
2012-12-01,90,False
2012-12-02,64,False
2012-12-03,71,False
2012-12-04,77,False
2012-12-05,75,False
2012-12-06,84,False
2012-12-07,92,False
2012-12-08,100,False
2012-12-09,62,False
2012-12-10,65,False
2012-12-11,82,False
2012-12-12,75,False
2012-12-13,70,False
2012-12-14,64,False
2012-12-15,75,False
2012-12-16,94,False
2012-12-17,98,False
2012-12-18,88,False
2012-12-19,73,False
2012-12-20,71,False
2012-12-21,90,False
2012-12-22,80,False
2012-12-23,87,False
2012-12-24,77,False
2012-12-25,88,False
2012-12-26,82,False
2012-12-27,99,False
2012-12-28,68,False
2012-12-29,76,False
2012-12-30,91,False
2012-12-31,82,False
2013-01-01,60,False
2013-01-02,77,False
2013-01-03,86,False
2013-01-04,73,False
2013-01-05,58,False
2013-01-06,84,False
2013-01-07,57,False
2013-01-08,84,False
2013-01-09,69,False
2013-01-10,76,False
2013-01-11,75,False
2013-01-12,66,False
2013-01-13,77,False
2013-01-14,59,False
2013-01-15,69,False
2013-01-16,79,False
2013-01-17,72,False
2013-01-18,68,False
2013-01-19,68,False
2013-01-20,86,False
2013-01-21,70,False
2013-01-22,71,False
2013-01-23,85,False
2013-01-24,74,False
2013-01-25,67,False
2013-01-26,63,False
2013-01-27,69,False
2013-01-28,91,False
2013-01-29,81,False
2013-01-30,74,False
2013-01-31,76,False
2013-02-01,81,False
2013-02-02,64,False
2013-02-03,75,False
2013-02-04,76,False
2013-02-05,89,False
2013-02-06,75,False
2013-02-07,63,False
2013-02-08,69,False
2013-02-09,71,False
2013-02-10,69,False
2013-02-11,68,False
2013-02-12,72,False
2013-02-13,64,False
2013-02-14,80,False
2013-02-15,85,False
2013-02-16,67,False
2013-02-17,70,False
2013-02-18,69,False
2013-02-19,72,False
2013-02-20,67,False
2013-02-21,73,False
2013-02-22,83,False
2013-02-23,72,False
2013-02-24,67,False
2013-02-25,55,False
2013-02-26,61,False
2013-02-27,72,False
2013-02-28,74,False
2013-03-01,91,False
2013-03-02,66,False
2013-03-03,69,False
2013-03-04,77,False
2013-03-05,76,False
2013-03-06,70,False
2013-03-07,78,False
2013-03-08,64,False
2013-03-09,75,False
2013-03-10,78,False
2013-03-11,84,False
2013-03-12,75,False
2013-03-13,69,False
2013-03-14,70,False
2013-03-15,80,False
2013-03-16,68,False
2013-03-17,76,False
2013-03-18,82,False
2013-03-19,61,False
2013-03-20,62,False
2013-03-21,84,False
2013-03-22,70,False
2013-03-23,55,False
2013-03-24,80,False
2013-03-25,79,False
2013-03-26,74,False
2013-03-27,71,False
2013-03-28,76,False
2013-03-29,73,False
2013-03-30,67,False
2013-03-31,63,False
2013-04-01,73,False
2013-04-02,65,False
2013-04-03,75,False
2013-04-04,57,False
2013-04-05,81,False
2013-04-06,77,False
2013-04-07,75,False
2013-04-08,82,False
2013-04-09,55,False
2013-04-10,66,False
2013-04-11,65,False
2013-04-12,63,False
2013-04-13,80,False
2013-04-14,64,False
2013-04-15,67,False
2013-04-16,83,False
2013-04-17,71,False
2013-04-18,82,False
2013-04-19,74,False
2013-04-20,66,False
2013-04-21,61,False
2013-04-22,79,False
2013-04-23,78,False
2013-04-24,73,False
2013-04-25,74,False
2013-04-26,66,False
2013-04-27,74,False
2013-04-28,63,False
2013-04-29,55,False
2013-04-30,70,False
2013-05-01,61,False
2013-05-02,65,False
2013-05-03,79,False
2013-05-04,69,False
2013-05-05,71,False
2013-05-06,69,False
2013-05-07,62,False
2013-05-08,78,False
2013-05-09,78,False
2013-05-10,57,False
2013-05-11,68,False
2013-05-12,68,False
2013-05-13,73,False
2013-05-14,71,False
2013-05-15,73,False
2013-05-16,68,False
2013-05-17,55,False
2013-05-18,81,False
2013-05-19,64,False
2013-05-20,89,False
2013-05-21,68,False
2013-05-22,64,False
2013-05-23,66,False
2013-05-24,66,False
2013-05-25,62,False
2013-05-26,59,False
2013-05-27,70,False
2013-05-28,63,False
2013-05-29,72,False
2013-05-30,76,False
2013-05-31,77,False
2013-06-01,100,False
2013-06-02,69,False
2013-06-03,70,False
2013-06-04,74,False
2013-06-05,83,False
2013-06-06,86,False
2013-06-07,89,False
2013-06-08,74,False
2013-06-09,80,False
2013-06-10,77,False
2013-06-11,86,False
2013-06-12,66,False
2013-06-13,71,False
2013-06-14,69,False
2013-06-15,84,False
2013-06-16,64,False
2013-06-17,70,False
2013-06-18,76,False
2013-06-19,73,False
2013-06-20,78,False
2013-06-21,91,False
2013-06-22,69,False
2013-06-23,63,False
2013-06-24,72,False
2013-06-25,77,False
2013-06-26,69,False
2013-06-27,80,False
2013-06-28,72,False
2013-06-29,73,False
2013-06-30,66,False
2013-07-01,76,False
2013-07-02,69,False
2013-07-03,94,False
2013-07-04,84,False
2013-07-05,77,False
2013-07-06,74,False
2013-07-07,88,False
2013-07-08,80,False
2013-07-09,83,False
2013-07-10,66,False
2013-07-11,72,False
2013-07-12,76,False
2013-07-13,91,False
2013-07-14,83,False
2013-07-15,94,False
2013-07-16,81,False
2013-07-17,75,False
2013-07-18,75,False
2013-07-19,93,False
2013-07-20,76,False
2013-07-21,81,False
2013-07-22,80,False
2013-07-23,78,False
2013-07-24,74,False
2013-07-25,94,False
2013-07-26,78,False
2013-07-27,71,False
2013-07-28,83,False
2013-07-29,72,False
2013-07-30,75,False
2013-07-31,88,False
2013-08-01,82,False
2013-08-02,70,False
2013-08-03,86,False
2013-08-04,99,False
2013-08-05,87,False
2013-08-06,72,False
2013-08-07,70,False
2013-08-08,82,False
2013-08-09,72,False
2013-08-10,62,False
2013-08-11,66,False
2013-08-12,88,False
2013-08-13,95,False
2013-08-14,80,False
2013-08-15,91,False
2013-08-16,77,False
2013-08-17,90,False
2013-08-18,84,False
2013-08-19,79,False
2013-08-20,82,False
2013-08-21,91,False
2013-08-22,78,False
2013-08-23,76,False
2013-08-24,61,False
2013-08-25,81,False
2013-08-26,79,False
2013-08-27,69,False
2013-08-28,69,False
2013-08-29,84,False
2013-08-30,82,False
2013-08-31,56,False
2013-09-01,91,False
2013-09-02,100,False
2013-09-03,59,False
2013-09-04,98,False
2013-09-05,79,False
2013-09-06,73,False
2013-09-07,87,False
2013-09-08,80,False
2013-09-09,77,False
2013-09-10,52,False
2013-09-11,74,False
2013-09-12,88,False
2013-09-13,69,False
2013-09-14,76,False
2013-09-15,64,False
2013-09-16,83,False
2013-09-17,75,False
2013-09-18,80,False
2013-09-19,53,False
2013-09-20,88,False
2013-09-21,79,False
2013-09-22,54,False
2013-09-23,97,False
2013-09-24,81,False
2013-09-25,82,False
2013-09-26,74,False
2013-09-27,68,False
2013-09-28,80,False
2013-09-29,71,False
2013-09-30,78,False
2013-10-01,67,False
2013-10-02,79,False
2013-10-03,91,False
2013-10-04,68,False
2013-10-05,73,False
2013-10-06,60,False
2013-10-07,78,False
2013-10-08,70,False
2013-10-09,67,False
2013-10-10,73,False
2013-10-11,62,False
2013-10-12,59,False
2013-10-13,62,False
2013-10-14,88,False
2013-10-15,79,False
2013-10-16,63,False
2013-10-17,76,False
2013-10-18,63,False
2013-10-19,56,False
2013-10-20,74,False
2013-10-21,78,False
2013-10-22,90,False
2013-10-23,61,False
2013-10-24,70,False
2013-10-25,66,False
2013-10-26,64,False
2013-10-27,86,False
2013-10-28,68,False
2013-10-29,65,False
2013-10-30,74,False
2013-10-31,69,False
2013-11-01,73,False
2013-11-02,83,False
2013-11-03,67,False
2013-11-04,75,False
2013-11-05,60,False
2013-11-06,86,False
2013-11-07,65,False
2013-11-08,62,False
2013-11-09,60,False
2013-11-10,76,False
2013-11-11,65,False
2013-11-12,53,False
2013-11-13,71,False
2013-11-14,72,False
2013-11-15,64,False
2013-11-16,73,False
2013-11-17,72,False
2013-11-18,81,False
2013-11-19,88,False
2013-11-20,87,False
2013-11-21,71,False
2013-11-22,69,False
2013-11-23,60,False
2013-11-24,63,False
2013-11-25,67,False
2013-11-26,72,False
2013-11-27,68,False
2013-11-28,58,False
2013-11-29,66,False
2013-11-30,64,False
2013-12-01,61,False
2013-12-02,77,False
2013-12-03,73,False
2013-12-04,87,False
2013-12-05,68,False
2013-12-06,68,False
2013-12-07,75,False
2013-12-08,74,False
2013-12-09,65,False
2013-12-10,72,False
2013-12-11,64,False
2013-12-12,64,False
2013-12-13,69,False
2013-12-14,63,False
2013-12-15,65,False
2013-12-16,92,False
2013-12-17,75,False
2013-12-18,85,False
2013-12-19,61,False
2013-12-20,67,False
2013-12-21,73,False
2013-12-22,59,False
2013-12-23,75,False
2013-12-24,80,False
2013-12-25,59,False
2013-12-26,80,False
2013-12-27,79,False
2013-12-28,71,False
2013-12-29,70,False
2013-12-30,67,False
2013-12-31,93,False
2014-01-01,86,False
2014-01-02,70,False
2014-01-03,80,False
2014-01-04,64,False
2014-01-05,70,False
2014-01-06,87,False
2014-01-07,82,False
2014-01-08,66,False
2014-01-09,69,False
2014-01-10,64,False
2014-01-11,67,False
2014-01-12,79,False
2014-01-13,81,False
2014-01-14,90,False
2014-01-15,59,False
2014-01-16,82,False
2014-01-17,77,False
2014-01-18,82,False
2014-01-19,61,False
2014-01-20,67,False
2014-01-21,84,False
2014-01-22,87,False
2014-01-23,62,False
2014-01-24,70,False
2014-01-25,72,False
2014-01-26,59,False
2014-01-27,59,False
2014-01-28,79,False
2014-01-29,75,False
2014-01-30,89,False
2014-01-31,93,False
2014-02-01,73,False
2014-02-02,85,False
2014-02-03,76,False
2014-02-04,73,False
2014-02-05,87,False
2014-02-06,90,False
2014-02-07,68,False
2014-02-08,82,False
2014-02-09,67,False
2014-02-10,76,False
2014-02-11,80,False
2014-02-12,72,False
2014-02-13,66,False
2014-02-14,87,False
2014-02-15,60,False
2014-02-16,67,False
2014-02-17,84,False
2014-02-18,66,False
2014-02-19,62,False
2014-02-20,63,False
2014-02-21,64,False
2014-02-22,61,False
2014-02-23,65,False
2014-02-24,68,False
2014-02-25,71,False
2014-02-26,72,False
2014-02-27,80,False
2014-02-28,70,False
2014-03-01,68,False
2014-03-02,63,False
2014-03-03,72,False
2014-03-04,84,False
2014-03-05,66,False
2014-03-06,71,False
2014-03-07,61,False
2014-03-08,74,False
2014-03-09,69,False
2014-03-10,76,False
2014-03-11,82,False
2014-03-12,71,False
2014-03-13,67,False
2014-03-14,79,False
2014-03-15,72,False
2014-03-16,84,False
2014-03-17,72,False
2014-03-18,81,False
2014-03-19,69,False
2014-03-20,72,False
2014-03-21,70,False
2014-03-22,61,False
2014-03-23,67,False
2014-03-24,89,False
2014-03-25,71,False
2014-03-26,66,False
2014-03-27,69,False
2014-03-28,79,False
2014-03-29,70,False
2014-03-30,68,False
2014-03-31,68,False
2014-04-01,62,False
2014-04-02,89,False
2014-04-03,67,False
2014-04-04,62,False
2014-04-05,71,False
2014-04-06,70,False
2014-04-07,79,False
2014-04-08,82,False
2014-04-09,75,False
2014-04-10,78,False
2014-04-11,96,False
2014-04-12,74,False
2014-04-13,63,False
2014-04-14,86,False
2014-04-15,81,False
2014-04-16,73,False
2014-04-17,80,False
2014-04-18,83,False
2014-04-19,77,False
2014-04-20,73,False
2014-04-21,89,False
2014-04-22,99,False
2014-04-23,79,False
2014-04-24,66,False
2014-04-25,66,False
2014-04-26,74,False
2014-04-27,81,False
2014-04-28,70,False
2014-04-29,74,False
2014-04-30,79,False
2014-05-01,82,False
2014-05-02,72,False
2014-05-03,74,False
2014-05-04,74,False
2014-05-05,81,False
2014-05-06,83,False
2014-05-07,71,False
2014-05-08,75,False
2014-05-09,69,False
2014-05-10,80,False
2014-05-11,75,False
2014-05-12,73,False
2014-05-13,94,False
2014-05-14,61,False
2014-05-15,70,False
2014-05-16,77,False
2014-05-17,77,False
2014-05-18,77,False
2014-05-19,68,False
2014-05-20,76,False
2014-05-21,86,False
2014-05-22,71,False
2014-05-23,59,False
2014-05-24,57,False
2014-05-25,65,False
2014-05-26,63,False
2014-05-27,73,False
2014-05-28,86,False
2014-05-29,73,False
2014-05-30,84,False
2014-05-31,80,False
2014-06-01,64,False
2014-06-02,64,False
2014-06-03,78,False
2014-06-04,75,False
2014-06-05,74,False
2014-06-06,83,False
2014-06-07,76,False
2014-06-08,62,False
2014-06-09,77,False
2014-06-10,75,False
2014-06-11,96,False
2014-06-12,84,False
2014-06-13,100,False
2014-06-14,79,False
2014-06-15,67,False
2014-06-16,70,False
2014-06-17,97,False
2014-06-18,79,False
2014-06-19,91,False
2014-06-20,70,False
2014-06-21,46,False
2014-06-22,72,False
2014-06-23,80,False
2014-06-24,77,False
2014-06-25,79,False
2014-06-26,69,False
2014-06-27,78,False
2014-06-28,79,False
2014-06-29,66,False
2014-06-30,97,False
2014-07-01,57,False
2014-07-02,66,False
2014-07-03,64,False
2014-07-04,64,False
2014-07-05,60,False
2014-07-06,73,False
2014-07-07,70,False
2014-07-08,71,False
2014-07-09,63,False
2014-07-10,66,False
2014-07-11,71,False
2014-07-12,51,False
2014-07-13,72,False
2014-07-14,64,False
2014-07-15,59,False
2014-07-16,56,False
2014-07-17,58,False
2014-07-18,89,False
2014-07-19,66,False
2014-07-20,71,False
2014-07-21,71,False
2014-07-22,66,False
2014-07-23,72,False
2014-07-24,78,False
2014-07-25,67,False
2014-07-26,100,False
2014-07-27,74,False
2014-07-28,61,False
2014-07-29,72,False
2014-07-30,59,False
2014-07-31,81,False
2014-08-01,63,False
2014-08-02,63,False
2014-08-03,81,False
2014-08-04,93,False
2014-08-05,91,False
2014-08-06,75,False
2014-08-07,87,False
2014-08-08,74,False
2014-08-09,91,False
2014-08-10,79,False
2014-08-11,76,False
2014-08-12,54,False
2014-08-13,67,False
2014-08-14,71,False
2014-08-15,79,False
2014-08-16,70,False
2014-08-17,81,False
2014-08-18,85,False
2014-08-19,81,False
2014-08-20,77,False
2014-08-21,56,False
2014-08-22,66,False
2014-08-23,64,False
2014-08-24,82,False
2014-08-25,61,False
2014-08-26,74,False
2014-08-27,66,False
2014-08-28,53,False
2014-08-29,70,False
2014-08-30,51,False
2014-08-31,70,False
2014-09-01,65,False
2014-09-02,58,False
2014-09-03,70,False
2014-09-04,84,False
2014-09-05,80,False
2014-09-06,72,False
2014-09-07,65,False
2014-09-08,66,False
2014-09-09,66,False
2014-09-10,73,False
2014-09-11,71,False
2014-09-12,68,False
2014-09-13,69,False
2014-09-14,66,False
2014-09-15,73,False
2014-09-16,87,False
2014-09-17,67,False
2014-09-18,75,False
2014-09-19,66,False
2014-09-20,60,False
2014-09-21,70,False
2014-09-22,68,False
2014-09-23,69,False
2014-09-24,66,False
2014-09-25,75,False
2014-09-26,73,False
2014-09-27,50,False
2014-09-28,55,False
2014-09-29,70,False
2014-09-30,81,False
2014-10-01,65,False
2014-10-02,70,False
2014-10-03,62,False
2014-10-04,70,False
2014-10-05,61,False
2014-10-06,80,False
2014-10-07,66,False
2014-10-08,80,False
2014-10-09,71,False
2014-10-10,69,False
2014-10-11,57,False
2014-10-12,50,False
2014-10-13,60,False
2014-10-14,62,False
2014-10-15,72,False
2014-10-16,78,False
2014-10-17,66,False
2014-10-18,64,False
2014-10-19,66,False
2014-10-20,74,False
2014-10-21,78,False
2014-10-22,60,False
2014-10-23,70,False
2014-10-24,69,False
2014-10-25,65,False
2014-10-26,60,False
2014-10-27,63,False
2014-10-28,93,False
2014-10-29,79,False
2014-10-30,84,False
2014-10-31,61,False
2014-11-01,59,False
2014-11-02,81,False
2014-11-03,57,False
2014-11-04,66,False
2014-11-05,66,False
2014-11-06,60,False
2014-11-07,75,False
2014-11-08,60,False
2014-11-09,68,False
2014-11-10,66,False
2014-11-11,65,False
2014-11-12,64,False
2014-11-13,60,False
2014-11-14,75,False
2014-11-15,65,False
2014-11-16,70,False
2014-11-17,64,False
2014-11-18,72,False
2014-11-19,75,False
2014-11-20,64,False
2014-11-21,61,False
2014-11-22,67,False
2014-11-23,60,False
2014-11-24,69,False
2014-11-25,61,False
2014-11-26,52,False
2014-11-27,66,False
2014-11-28,59,False
2014-11-29,55,False
2014-11-30,66,False
2014-12-01,69,False
2014-12-02,75,False
2014-12-03,67,False
2014-12-04,74,False
2014-12-05,65,False
2014-12-06,63,False
2014-12-07,59,False
2014-12-08,55,False
2014-12-09,60,False
2014-12-10,65,False
2014-12-11,80,False
2014-12-12,49,False
2014-12-13,59,False
2014-12-14,65,False
2014-12-15,71,False
