date,WDAY,isPartial
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,21,False
2011-06-28,0,False
2011-06-29,0,False
2011-06-30,0,False
2011-07-01,0,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,77,False
2011-07-06,0,False
2011-07-07,0,False
2011-07-08,0,False
2011-07-09,86,False
2011-07-10,0,False
2011-07-11,0,False
2011-07-12,0,False
2011-07-13,0,False
2011-07-14,0,False
2011-07-15,48,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,0,False
2011-07-19,100,False
2011-07-20,0,False
2011-07-21,0,False
2011-07-22,51,False
2011-07-23,90,False
2011-07-24,0,False
2011-07-25,0,False
2011-07-26,53,False
2011-07-27,62,False
2011-07-28,0,False
2011-07-29,0,False
2011-07-30,0,False
2011-07-31,0,False
2011-08-01,59,False
2011-08-02,46,False
2011-08-03,0,False
2011-08-04,0,False
2011-08-05,65,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,0,False
2011-08-09,0,False
2011-08-10,0,False
2011-08-11,0,False
2011-08-12,0,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,0,False
2011-08-16,0,False
2011-08-17,0,False
2011-08-18,0,False
2011-08-19,0,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,0,False
2011-08-23,0,False
2011-08-24,0,False
2011-08-25,0,False
2011-08-26,0,False
2011-08-27,60,False
2011-08-28,0,False
2011-08-29,0,False
2011-08-30,0,False
2011-08-31,0,False
2011-09-01,0,False
2011-09-02,0,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,0,False
2011-09-07,0,False
2011-09-08,0,False
2011-09-09,0,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,0,False
2011-09-13,0,False
2011-09-14,44,False
2011-09-15,0,False
2011-09-16,0,False
2011-09-17,0,False
2011-09-18,0,False
2011-09-19,0,False
2011-09-20,0,False
2011-09-21,0,False
2011-09-22,0,False
2011-09-23,0,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,0,False
2011-09-27,0,False
2011-09-28,0,False
2011-09-29,0,False
2011-09-30,0,False
2011-10-01,0,False
2011-10-02,0,False
2011-10-03,0,False
2011-10-04,0,False
2011-10-05,0,False
2011-10-06,0,False
2011-10-07,0,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,0,False
2011-10-11,0,False
2011-10-12,0,False
2011-10-13,0,False
2011-10-14,0,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,0,False
2011-10-18,0,False
2011-10-19,0,False
2011-10-20,43,False
2011-10-21,0,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,0,False
2011-10-25,0,False
2011-10-26,0,False
2011-10-27,40,False
2011-10-28,0,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,0,False
2011-11-01,0,False
2011-11-02,0,False
2011-11-03,0,False
2011-11-04,0,False
2011-11-05,0,False
2011-11-06,0,False
2011-11-07,0,False
2011-11-08,0,False
2011-11-09,0,False
2011-11-10,0,False
2011-11-11,0,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,45,False
2011-11-15,0,False
2011-11-16,0,False
2011-11-17,0,False
2011-11-18,0,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,0,False
2011-11-22,0,False
2011-11-23,0,False
2011-11-24,0,False
2011-11-25,0,False
2011-11-26,0,False
2011-11-27,0,False
2011-11-28,0,False
2011-11-29,48,False
2011-11-30,0,False
2011-12-01,0,False
2011-12-02,0,False
2011-12-03,58,False
2011-12-04,0,False
2011-12-05,0,False
2011-12-06,0,False
2011-12-07,0,False
2011-12-08,39,False
2011-12-09,0,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,0,False
2011-12-13,40,False
2011-12-14,0,False
2011-12-15,0,False
2011-12-16,0,False
2011-12-17,0,False
2011-12-18,0,False
2011-12-19,0,False
2011-12-20,54,False
2011-12-21,0,False
2011-12-22,0,False
2011-12-23,56,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,0,False
2011-12-27,0,False
2011-12-28,0,False
2011-12-29,0,False
2011-12-30,0,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,0,False
2012-01-04,0,False
2012-01-05,0,False
2012-01-06,0,False
2012-01-07,23,False
2012-01-08,0,False
2012-01-09,0,False
2012-01-10,0,False
2012-01-11,0,False
2012-01-12,0,False
2012-01-13,0,False
2012-01-14,0,False
2012-01-15,0,False
2012-01-16,18,False
2012-01-17,0,False
2012-01-18,0,False
2012-01-19,0,False
2012-01-20,0,False
2012-01-21,0,False
2012-01-22,0,False
2012-01-23,0,False
2012-01-24,0,False
2012-01-25,0,False
2012-01-26,0,False
2012-01-27,0,False
2012-01-28,0,False
2012-01-29,0,False
2012-01-30,18,False
2012-01-31,0,False
2012-02-01,0,False
2012-02-02,0,False
2012-02-03,0,False
2012-02-04,0,False
2012-02-05,0,False
2012-02-06,0,False
2012-02-07,0,False
2012-02-08,0,False
2012-02-09,0,False
2012-02-10,0,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,0,False
2012-02-14,0,False
2012-02-15,0,False
2012-02-16,0,False
2012-02-17,17,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,15,False
2012-02-21,26,False
2012-02-22,19,False
2012-02-23,23,False
2012-02-24,0,False
2012-02-25,0,False
2012-02-26,39,False
2012-02-27,31,False
2012-02-28,49,False
2012-02-29,100,False
2012-03-01,0,False
2012-03-02,0,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,0,False
2012-03-06,0,False
2012-03-07,0,False
2012-03-08,16,False
2012-03-09,15,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,0,False
2012-03-13,0,False
2012-03-14,0,False
2012-03-15,0,False
2012-03-16,0,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,14,False
2012-03-20,0,False
2012-03-21,0,False
2012-03-22,0,False
2012-03-23,0,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,0,False
2012-03-27,0,False
2012-03-28,0,False
2012-03-29,0,False
2012-03-30,0,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,14,False
2012-04-03,0,False
2012-04-04,0,False
2012-04-05,0,False
2012-04-06,0,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,0,False
2012-04-10,15,False
2012-04-11,0,False
2012-04-12,0,False
2012-04-13,0,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,0,False
2012-04-17,0,False
2012-04-18,0,False
2012-04-19,17,False
2012-04-20,0,False
2012-04-21,0,False
2012-04-22,0,False
2012-04-23,0,False
2012-04-24,0,False
2012-04-25,0,False
2012-04-26,0,False
2012-04-27,0,False
2012-04-28,0,False
2012-04-29,0,False
2012-04-30,0,False
2012-05-01,0,False
2012-05-02,0,False
2012-05-03,0,False
2012-05-04,0,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,14,False
2012-05-08,18,False
2012-05-09,0,False
2012-05-10,0,False
2012-05-11,0,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,0,False
2012-05-15,0,False
2012-05-16,0,False
2012-05-17,16,False
2012-05-18,0,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,0,False
2012-05-22,14,False
2012-05-23,26,False
2012-05-24,0,False
2012-05-25,0,False
2012-05-26,0,False
2012-05-27,22,False
2012-05-28,0,False
2012-05-29,0,False
2012-05-30,0,False
2012-05-31,0,False
2012-06-01,15,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,0,False
2012-06-05,0,False
2012-06-06,0,False
2012-06-07,16,False
2012-06-08,21,False
2012-06-09,0,False
2012-06-10,19,False
2012-06-11,0,False
2012-06-12,0,False
2012-06-13,14,False
2012-06-14,20,False
2012-06-15,0,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,14,False
2012-06-19,20,False
2012-06-20,18,False
2012-06-21,16,False
2012-06-22,0,False
2012-06-23,0,False
2012-06-24,0,False
2012-06-25,0,False
2012-06-26,0,False
2012-06-27,0,False
2012-06-28,17,False
2012-06-29,0,False
2012-06-30,0,False
2012-07-01,0,False
2012-07-02,0,False
2012-07-03,0,False
2012-07-04,0,False
2012-07-05,0,False
2012-07-06,17,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,0,False
2012-07-10,14,False
2012-07-11,14,False
2012-07-12,0,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,0,False
2012-07-17,14,False
2012-07-18,0,False
2012-07-19,14,False
2012-07-20,17,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,15,False
2012-07-24,15,False
2012-07-25,32,False
2012-07-26,0,False
2012-07-27,0,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,0,False
2012-07-31,0,False
2012-08-01,14,False
2012-08-02,0,False
2012-08-03,23,False
2012-08-04,18,False
2012-08-05,0,False
2012-08-06,0,False
2012-08-07,0,False
2012-08-08,0,False
2012-08-09,0,False
2012-08-10,17,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,0,False
2012-08-14,0,False
2012-08-15,0,False
2012-08-16,0,False
2012-08-17,0,False
2012-08-18,0,False
2012-08-19,0,False
2012-08-20,0,False
2012-08-21,0,False
2012-08-22,0,False
2012-08-23,19,False
2012-08-24,0,False
2012-08-25,16,False
2012-08-26,0,False
2012-08-27,14,False
2012-08-28,0,False
2012-08-29,0,False
2012-08-30,0,False
2012-08-31,13,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,13,False
2012-09-04,0,False
2012-09-05,0,False
2012-09-06,0,False
2012-09-07,17,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,0,False
2012-09-11,0,False
2012-09-12,0,False
2012-09-13,0,False
2012-09-14,20,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,0,False
2012-09-18,0,False
2012-09-19,0,False
2012-09-20,0,False
2012-09-21,16,False
2012-09-22,0,False
2012-09-23,17,False
2012-09-24,18,False
2012-09-25,0,False
2012-09-26,0,False
2012-09-27,0,False
2012-09-28,0,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,0,False
2012-10-02,0,False
2012-10-03,24,False
2012-10-04,25,False
2012-10-05,14,False
2012-10-06,0,False
2012-10-07,18,False
2012-10-08,23,False
2012-10-09,14,False
2012-10-10,14,False
2012-10-11,22,False
2012-10-12,100,False
2012-10-13,24,False
2012-10-14,17,False
2012-10-15,36,False
2012-10-16,24,False
2012-10-17,24,False
2012-10-18,26,False
2012-10-19,17,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,24,False
2012-10-23,27,False
2012-10-24,13,False
2012-10-25,17,False
2012-10-26,0,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,15,False
2012-10-30,14,False
2012-10-31,0,False
2012-11-01,18,False
2012-11-02,0,False
2012-11-03,16,False
2012-11-04,0,False
2012-11-05,0,False
2012-11-06,19,False
2012-11-07,41,False
2012-11-08,14,False
2012-11-09,18,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,0,False
2012-11-13,12,False
2012-11-14,0,False
2012-11-15,0,False
2012-11-16,0,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,0,False
2012-11-20,11,False
2012-11-21,15,False
2012-11-22,20,False
2012-11-23,0,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,0,False
2012-11-27,14,False
2012-11-28,16,False
2012-11-29,19,False
2012-11-30,0,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,0,False
2012-12-04,0,False
2012-12-05,12,False
2012-12-06,0,False
2012-12-07,22,False
2012-12-08,29,False
2012-12-09,21,False
2012-12-10,22,False
2012-12-11,11,False
2012-12-12,12,False
2012-12-13,19,False
2012-12-14,15,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,0,False
2012-12-18,18,False
2012-12-19,11,False
2012-12-20,21,False
2012-12-21,12,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,0,False
2012-12-27,19,False
2012-12-28,0,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,0,False
2013-01-01,15,False
2013-01-02,0,False
2013-01-03,12,False
2013-01-04,21,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,0,False
2013-01-08,12,False
2013-01-09,16,False
2013-01-10,29,False
2013-01-11,66,False
2013-01-12,22,False
2013-01-13,0,False
2013-01-14,0,False
2013-01-15,0,False
2013-01-16,19,False
2013-01-17,0,False
2013-01-18,0,False
2013-01-19,13,False
2013-01-20,0,False
2013-01-21,11,False
2013-01-22,0,False
2013-01-23,13,False
2013-01-24,0,False
2013-01-25,13,False
2013-01-26,0,False
2013-01-27,22,False
2013-01-28,23,False
2013-01-29,39,False
2013-01-30,13,False
2013-01-31,20,False
2013-02-01,12,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,0,False
2013-02-05,15,False
2013-02-06,16,False
2013-02-07,13,False
2013-02-08,18,False
2013-02-09,25,False
2013-02-10,83,False
2013-02-11,84,False
2013-02-12,20,False
2013-02-13,12,False
2013-02-14,16,False
2013-02-15,0,False
2013-02-16,0,False
2013-02-17,15,False
2013-02-18,59,False
2013-02-19,35,False
2013-02-20,21,False
2013-02-21,15,False
2013-02-22,13,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,10,False
2013-02-27,20,False
2013-02-28,0,False
2013-03-01,20,False
2013-03-02,19,False
2013-03-03,35,False
2013-03-04,46,False
2013-03-05,32,False
2013-03-06,14,False
2013-03-07,13,False
2013-03-08,22,False
2013-03-09,16,False
2013-03-10,0,False
2013-03-11,11,False
2013-03-12,15,False
2013-03-13,18,False
2013-03-14,12,False
2013-03-15,32,False
2013-03-16,12,False
2013-03-17,33,False
2013-03-18,100,False
2013-03-19,29,False
2013-03-20,0,False
2013-03-21,25,False
2013-03-22,14,False
2013-03-23,15,False
2013-03-24,0,False
2013-03-25,12,False
2013-03-26,12,False
2013-03-27,0,False
2013-03-28,16,False
2013-03-29,12,False
2013-03-30,15,False
2013-03-31,0,False
2013-04-01,0,False
2013-04-02,12,False
2013-04-03,22,False
2013-04-04,11,False
2013-04-05,19,False
2013-04-06,0,False
2013-04-07,14,False
2013-04-08,16,False
2013-04-09,18,False
2013-04-10,37,False
2013-04-11,17,False
2013-04-12,23,False
2013-04-13,24,False
2013-04-14,68,False
2013-04-15,85,False
2013-04-16,17,False
2013-04-17,17,False
2013-04-18,26,False
2013-04-19,17,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,12,False
2013-04-23,18,False
2013-04-24,25,False
2013-04-25,10,False
2013-04-26,0,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,19,False
2013-04-30,16,False
2013-05-01,0,False
2013-05-02,16,False
2013-05-03,16,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,14,False
2013-05-07,14,False
2013-05-08,14,False
2013-05-09,12,False
2013-05-10,0,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,18,False
2013-05-14,11,False
2013-05-15,15,False
2013-05-16,11,False
2013-05-17,0,False
2013-05-18,0,False
2013-05-19,22,False
2013-05-20,16,False
2013-05-21,0,False
2013-05-22,30,False
2013-05-23,20,False
2013-05-24,18,False
2013-05-25,16,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,11,False
2013-05-29,17,False
2013-05-30,17,False
2013-05-31,17,False
2013-06-01,0,False
2013-06-02,0,False
2013-06-03,17,False
2013-06-04,14,False
2013-06-05,0,False
2013-06-06,0,False
2013-06-07,0,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,10,False
2013-06-11,17,False
2013-06-12,17,False
2013-06-13,0,False
2013-06-14,17,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,13,False
2013-06-18,12,False
2013-06-19,12,False
2013-06-20,28,False
2013-06-21,41,False
2013-06-22,16,False
2013-06-23,18,False
2013-06-24,0,False
2013-06-25,16,False
2013-06-26,40,False
2013-06-27,0,False
2013-06-28,11,False
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,0,False
2013-07-02,0,False
2013-07-03,0,False
2013-07-04,0,False
2013-07-05,0,False
2013-07-06,18,False
2013-07-07,22,False
2013-07-08,15,False
2013-07-09,0,False
2013-07-10,0,False
2013-07-11,0,False
2013-07-12,17,False
2013-07-13,0,False
2013-07-14,29,False
2013-07-15,17,False
2013-07-16,20,False
2013-07-17,25,False
2013-07-18,16,False
2013-07-19,21,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,17,False
2013-07-23,0,False
2013-07-24,19,False
2013-07-25,0,False
2013-07-26,15,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,0,False
2013-07-30,23,False
2013-07-31,0,False
2013-08-01,18,False
2013-08-02,0,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,16,False
2013-08-06,27,False
2013-08-07,15,False
2013-08-08,18,False
2013-08-09,0,False
2013-08-10,19,False
2013-08-11,0,False
2013-08-12,18,False
2013-08-13,0,False
2013-08-14,21,False
2013-08-15,32,False
2013-08-16,0,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,0,False
2013-08-20,26,False
2013-08-21,29,False
2013-08-22,20,False
2013-08-23,0,False
2013-08-24,0,False
2013-08-25,24,False
2013-08-26,30,False
2013-08-27,35,False
2013-08-28,28,False
2013-08-29,22,False
2013-08-30,18,False
2013-08-31,27,False
2013-09-01,21,False
2013-09-02,0,False
2013-09-03,0,False
2013-09-04,16,False
2013-09-05,25,False
2013-09-06,23,False
2013-09-07,0,False
2013-09-08,0,False
2013-09-09,21,False
2013-09-10,15,False
2013-09-11,19,False
2013-09-12,20,False
2013-09-13,0,False
2013-09-14,18,False
2013-09-15,0,False
2013-09-16,0,False
2013-09-17,19,False
2013-09-18,15,False
2013-09-19,15,False
2013-09-20,23,False
2013-09-21,17,False
2013-09-22,0,False
2013-09-23,16,False
2013-09-24,18,False
2013-09-25,28,False
2013-09-26,18,False
2013-09-27,18,False
2013-09-28,18,False
2013-09-29,0,False
2013-09-30,0,False
2013-10-01,15,False
2013-10-02,0,False
2013-10-03,16,False
2013-10-04,20,False
2013-10-05,17,False
2013-10-06,0,False
2013-10-07,16,False
2013-10-08,27,False
2013-10-09,0,False
2013-10-10,14,False
2013-10-11,41,False
2013-10-12,25,False
2013-10-13,0,False
2013-10-14,0,False
2013-10-15,19,False
2013-10-16,0,False
2013-10-17,20,False
2013-10-18,35,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,17,False
2013-10-22,0,False
2013-10-23,0,False
2013-10-24,16,False
2013-10-25,23,False
2013-10-26,0,False
2013-10-27,0,False
2013-10-28,0,False
2013-10-29,22,False
2013-10-30,0,False
2013-10-31,0,False
2013-11-01,0,False
2013-11-02,0,False
2013-11-03,0,False
2013-11-04,0,False
2013-11-05,14,False
2013-11-06,22,False
2013-11-07,16,False
2013-11-08,25,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,15,False
2013-11-12,19,False
2013-11-13,13,False
2013-11-14,18,False
2013-11-15,33,False
2013-11-16,0,False
2013-11-17,0,False
2013-11-18,15,False
2013-11-19,32,False
2013-11-20,35,False
2013-11-21,16,False
2013-11-22,22,False
2013-11-23,0,False
2013-11-24,16,False
2013-11-25,30,False
2013-11-26,31,False
2013-11-27,29,False
2013-11-28,0,False
2013-11-29,18,False
2013-11-30,0,False
2013-12-01,15,False
2013-12-02,28,False
2013-12-03,48,False
2013-12-04,100,False
2013-12-05,67,False
2013-12-06,25,False
2013-12-07,0,False
2013-12-08,30,False
2013-12-09,18,False
2013-12-10,27,False
2013-12-11,17,False
2013-12-12,0,False
2013-12-13,19,False
2013-12-14,16,False
2013-12-15,0,False
2013-12-16,19,False
2013-12-17,0,False
2013-12-18,26,False
2013-12-19,21,False
2013-12-20,16,False
2013-12-21,0,False
2013-12-22,0,False
2013-12-23,22,False
2013-12-24,22,False
2013-12-25,0,False
2013-12-26,0,False
2013-12-27,16,False
2013-12-28,22,False
2013-12-29,19,False
2013-12-30,30,False
2013-12-31,29,False
2014-01-01,0,False
2014-01-02,16,False
2014-01-03,40,False
2014-01-04,35,False
2014-01-05,48,False
2014-01-06,46,False
2014-01-07,32,False
2014-01-08,11,False
2014-01-09,13,False
2014-01-10,14,False
2014-01-11,15,False
2014-01-12,0,False
2014-01-13,22,False
2014-01-14,24,False
2014-01-15,34,False
2014-01-16,81,False
2014-01-17,30,False
2014-01-18,13,False
2014-01-19,16,False
2014-01-20,0,False
2014-01-21,13,False
2014-01-22,58,False
2014-01-23,28,False
2014-01-24,31,False
2014-01-25,25,False
2014-01-26,81,False
2014-01-27,68,False
2014-01-28,14,False
2014-01-29,14,False
2014-01-30,17,False
2014-01-31,18,False
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,12,False
2014-02-04,17,False
2014-02-05,10,False
2014-02-06,28,False
2014-02-07,21,False
2014-02-08,0,False
2014-02-09,0,False
2014-02-10,16,False
2014-02-11,24,False
2014-02-12,15,False
2014-02-13,33,False
2014-02-14,20,False
2014-02-15,0,False
2014-02-16,0,False
2014-02-17,0,False
2014-02-18,27,False
2014-02-19,0,False
2014-02-20,20,False
2014-02-21,35,False
2014-02-22,15,False
2014-02-23,0,False
2014-02-24,23,False
2014-02-25,27,False
2014-02-26,37,False
2014-02-27,64,False
2014-02-28,46,False
2014-03-01,21,False
2014-03-02,18,False
2014-03-03,21,False
2014-03-04,34,False
2014-03-05,24,False
2014-03-06,38,False
2014-03-07,23,False
2014-03-08,26,False
2014-03-09,17,False
2014-03-10,19,False
2014-03-11,37,False
2014-03-12,18,False
2014-03-13,27,False
2014-03-14,37,False
2014-03-15,17,False
2014-03-16,15,False
2014-03-17,20,False
2014-03-18,22,False
2014-03-19,13,False
2014-03-20,34,False
2014-03-21,31,False
2014-03-22,0,False
2014-03-23,15,False
2014-03-24,17,False
2014-03-25,0,False
2014-03-26,16,False
2014-03-27,20,False
2014-03-28,15,False
2014-03-29,20,False
2014-03-30,30,False
2014-03-31,100,False
2014-04-01,72,False
2014-04-02,25,False
2014-04-03,38,False
2014-04-04,40,False
2014-04-05,0,False
2014-04-06,0,False
2014-04-07,22,False
2014-04-08,20,False
2014-04-09,27,False
2014-04-10,29,False
2014-04-11,23,False
2014-04-12,0,False
2014-04-13,0,False
2014-04-14,14,False
2014-04-15,24,False
2014-04-16,21,False
2014-04-17,15,False
2014-04-18,0,False
2014-04-19,0,False
2014-04-20,0,False
2014-04-21,18,False
2014-04-22,15,False
2014-04-23,20,False
2014-04-24,20,False
2014-04-25,30,False
2014-04-26,19,False
2014-04-27,0,False
2014-04-28,38,False
2014-04-29,29,False
2014-04-30,22,False
2014-05-01,21,False
2014-05-02,17,False
2014-05-03,16,False
2014-05-04,0,False
2014-05-05,19,False
2014-05-06,27,False
2014-05-07,33,False
2014-05-08,27,False
2014-05-09,19,False
2014-05-10,22,False
2014-05-11,0,False
2014-05-12,18,False
2014-05-13,23,False
2014-05-14,16,False
2014-05-15,11,False
2014-05-16,17,False
2014-05-17,0,False
2014-05-18,0,False
2014-05-19,24,False
2014-05-20,19,False
2014-05-21,22,False
2014-05-22,18,False
2014-05-23,16,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,0,False
2014-05-27,43,False
2014-05-28,40,False
2014-05-29,23,False
2014-05-30,21,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,23,False
2014-06-03,26,False
2014-06-04,14,False
2014-06-05,19,False
2014-06-06,14,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,12,False
2014-06-10,14,False
2014-06-11,30,False
2014-06-12,21,False
2014-06-13,0,False
2014-06-14,19,False
2014-06-15,17,False
2014-06-16,21,False
2014-06-17,16,False
2014-06-18,30,False
2014-06-19,44,False
2014-06-20,23,False
2014-06-21,0,False
2014-06-22,19,False
2014-06-23,36,False
2014-06-24,22,False
2014-06-25,18,False
2014-06-26,17,False
2014-06-27,23,False
2014-06-28,24,False
2014-06-29,0,False
2014-06-30,17,False
2014-07-01,48,False
2014-07-02,45,False
2014-07-03,29,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,30,False
2014-07-07,31,False
2014-07-08,24,False
2014-07-09,0,False
2014-07-10,37,False
2014-07-11,0,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,24,False
2014-07-15,24,False
2014-07-16,0,False
2014-07-17,27,False
2014-07-18,28,False
2014-07-19,34,False
2014-07-20,0,False
2014-07-21,52,False
2014-07-22,84,False
2014-07-23,31,False
2014-07-24,46,False
2014-07-25,40,False
2014-07-26,0,False
2014-07-27,36,False
2014-07-28,25,False
2014-07-29,29,False
2014-07-30,47,False
2014-07-31,0,False
2014-08-01,45,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,30,False
2014-08-05,0,False
2014-08-06,26,False
2014-08-07,38,False
2014-08-08,0,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,36,False
2014-08-12,33,False
2014-08-13,25,False
2014-08-14,36,False
2014-08-15,47,False
2014-08-16,0,False
2014-08-17,28,False
2014-08-18,33,False
2014-08-19,33,False
2014-08-20,54,False
2014-08-21,35,False
2014-08-22,34,False
2014-08-23,36,False
2014-08-24,0,False
2014-08-25,31,False
2014-08-26,44,False
2014-08-27,69,False
2014-08-28,53,False
2014-08-29,40,False
2014-08-30,39,False
2014-08-31,35,False
2014-09-01,0,False
2014-09-02,30,False
2014-09-03,23,False
2014-09-04,75,False
2014-09-05,0,False
2014-09-06,32,False
2014-09-07,0,False
2014-09-08,58,False
2014-09-09,28,False
2014-09-10,28,False
2014-09-11,49,False
2014-09-12,31,False
2014-09-13,36,False
2014-09-14,36,False
2014-09-15,0,False
2014-09-16,49,False
2014-09-17,0,False
2014-09-18,39,False
2014-09-19,26,False
2014-09-20,28,False
2014-09-21,0,False
2014-09-22,38,False
2014-09-23,100,False
2014-09-24,23,False
2014-09-25,41,False
2014-09-26,35,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,24,False
2014-09-30,32,False
2014-10-01,28,False
2014-10-02,44,False
2014-10-03,46,False
2014-10-04,40,False
2014-10-05,32,False
2014-10-06,28,False
2014-10-07,44,False
2014-10-08,40,False
2014-10-09,39,False
2014-10-10,41,False
2014-10-11,0,False
2014-10-12,27,False
2014-10-13,29,False
2014-10-14,34,False
2014-10-15,0,False
2014-10-16,41,False
2014-10-17,45,False
2014-10-18,0,False
2014-10-19,0,False
2014-10-20,28,False
2014-10-21,42,False
2014-10-22,42,False
2014-10-23,44,False
2014-10-24,29,False
2014-10-25,40,False
2014-10-26,0,False
2014-10-27,30,False
2014-10-28,47,False
2014-10-29,50,False
2014-10-30,41,False
2014-10-31,44,False
2014-11-01,0,False
2014-11-02,0,False
2014-11-03,23,False
2014-11-04,38,False
2014-11-05,67,False
2014-11-06,22,False
2014-11-07,32,False
2014-11-08,30,False
2014-11-09,0,False
2014-11-10,48,False
2014-11-11,37,False
2014-11-12,24,False
2014-11-13,35,False
2014-11-14,66,False
2014-11-15,0,False
2014-11-16,26,False
2014-11-17,26,False
2014-11-18,29,False
2014-11-19,39,False
2014-11-20,37,False
2014-11-21,54,False
2014-11-22,25,False
2014-11-23,0,False
2014-11-24,84,False
2014-11-25,33,False
2014-11-26,43,False
2014-11-27,0,False
2014-11-28,27,False
2014-11-29,0,False
2014-11-30,33,False
2014-12-01,41,False
2014-12-02,32,False
2014-12-03,42,False
2014-12-04,37,False
2014-12-05,44,False
2014-12-06,31,False
2014-12-07,39,False
2014-12-08,30,False
2014-12-09,38,False
2014-12-10,25,False
2014-12-11,32,False
2014-12-12,31,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,54,False
