date,ABNB,isPartial
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,0,False
2011-06-28,51,False
2011-06-29,0,False
2011-06-30,0,False
2011-07-01,80,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,55,False
2011-07-05,0,False
2011-07-06,0,False
2011-07-07,59,False
2011-07-08,63,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,50,False
2011-07-12,0,False
2011-07-13,0,False
2011-07-14,0,False
2011-07-15,89,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,0,False
2011-07-19,0,False
2011-07-20,0,False
2011-07-21,68,False
2011-07-22,88,False
2011-07-23,0,False
2011-07-24,0,False
2011-07-25,0,False
2011-07-26,0,False
2011-07-27,0,False
2011-07-28,0,False
2011-07-29,0,False
2011-07-30,66,False
2011-07-31,0,False
2011-08-01,58,False
2011-08-02,0,False
2011-08-03,0,False
2011-08-04,0,False
2011-08-05,54,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,0,False
2011-08-09,59,False
2011-08-10,0,False
2011-08-11,53,False
2011-08-12,0,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,0,False
2011-08-16,0,False
2011-08-17,0,False
2011-08-18,0,False
2011-08-19,0,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,0,False
2011-08-23,0,False
2011-08-24,55,False
2011-08-25,0,False
2011-08-26,0,False
2011-08-27,0,False
2011-08-28,84,False
2011-08-29,0,False
2011-08-30,0,False
2011-08-31,0,False
2011-09-01,0,False
2011-09-02,0,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,0,False
2011-09-07,65,False
2011-09-08,48,False
2011-09-09,0,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,0,False
2011-09-13,0,False
2011-09-14,0,False
2011-09-15,48,False
2011-09-16,0,False
2011-09-17,0,False
2011-09-18,0,False
2011-09-19,0,False
2011-09-20,0,False
2011-09-21,0,False
2011-09-22,0,False
2011-09-23,52,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,50,False
2011-09-27,0,False
2011-09-28,0,False
2011-09-29,0,False
2011-09-30,100,False
2011-10-01,0,False
2011-10-02,0,False
2011-10-03,0,False
2011-10-04,49,False
2011-10-05,0,False
2011-10-06,0,False
2011-10-07,56,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,67,False
2011-10-11,0,False
2011-10-12,49,False
2011-10-13,47,False
2011-10-14,0,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,49,False
2011-10-18,43,False
2011-10-19,0,False
2011-10-20,48,False
2011-10-21,55,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,0,False
2011-10-25,0,False
2011-10-26,0,False
2011-10-27,0,False
2011-10-28,0,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,0,False
2011-11-01,48,False
2011-11-02,63,False
2011-11-03,0,False
2011-11-04,0,False
2011-11-05,0,False
2011-11-06,0,False
2011-11-07,47,False
2011-11-08,52,False
2011-11-09,46,False
2011-11-10,0,False
2011-11-11,0,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,0,False
2011-11-15,0,False
2011-11-16,44,False
2011-11-17,45,False
2011-11-18,0,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,0,False
2011-11-22,61,False
2011-11-23,50,False
2011-11-24,0,False
2011-11-25,0,False
2011-11-26,0,False
2011-11-27,0,False
2011-11-28,0,False
2011-11-29,0,False
2011-11-30,56,False
2011-12-01,0,False
2011-12-02,0,False
2011-12-03,0,False
2011-12-04,0,False
2011-12-05,0,False
2011-12-06,0,False
2011-12-07,42,False
2011-12-08,0,False
2011-12-09,0,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,0,False
2011-12-13,0,False
2011-12-14,48,False
2011-12-15,0,False
2011-12-16,0,False
2011-12-17,0,False
2011-12-18,0,False
2011-12-19,0,False
2011-12-20,48,False
2011-12-21,49,False
2011-12-22,0,False
2011-12-23,73,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,0,False
2011-12-27,0,False
2011-12-28,0,False
2011-12-29,55,False
2011-12-30,67,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,0,False
2012-01-04,0,False
2012-01-05,0,False
2012-01-06,81,False
2012-01-07,0,False
2012-01-08,0,False
2012-01-09,64,False
2012-01-10,0,False
2012-01-11,0,False
2012-01-12,0,False
2012-01-13,68,False
2012-01-14,0,False
2012-01-15,0,False
2012-01-16,0,False
2012-01-17,66,False
2012-01-18,0,False
2012-01-19,0,False
2012-01-20,83,False
2012-01-21,0,False
2012-01-22,0,False
2012-01-23,0,False
2012-01-24,51,False
2012-01-25,0,False
2012-01-26,56,False
2012-01-27,59,False
2012-01-28,0,False
2012-01-29,0,False
2012-01-30,48,False
2012-01-31,75,False
2012-02-01,62,False
2012-02-02,0,False
2012-02-03,0,False
2012-02-04,0,False
2012-02-05,0,False
2012-02-06,57,False
2012-02-07,0,False
2012-02-08,85,False
2012-02-09,0,False
2012-02-10,0,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,0,False
2012-02-14,54,False
2012-02-15,50,False
2012-02-16,52,False
2012-02-17,69,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,0,False
2012-02-21,0,False
2012-02-22,49,False
2012-02-23,55,False
2012-02-24,0,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,0,False
2012-02-28,64,False
2012-02-29,76,False
2012-03-01,58,False
2012-03-02,0,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,0,False
2012-03-06,0,False
2012-03-07,66,False
2012-03-08,0,False
2012-03-09,0,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,0,False
2012-03-13,0,False
2012-03-14,71,False
2012-03-15,0,False
2012-03-16,69,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,0,False
2012-03-20,0,False
2012-03-21,61,False
2012-03-22,0,False
2012-03-23,67,False
2012-03-24,0,False
2012-03-25,59,False
2012-03-26,0,False
2012-03-27,0,False
2012-03-28,73,False
2012-03-29,64,False
2012-03-30,70,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,0,False
2012-04-03,67,False
2012-04-04,49,False
2012-04-05,0,False
2012-04-06,0,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,0,False
2012-04-10,54,False
2012-04-11,61,False
2012-04-12,0,False
2012-04-13,57,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,56,False
2012-04-17,0,False
2012-04-18,0,False
2012-04-19,0,False
2012-04-20,0,False
2012-04-21,0,False
2012-04-22,0,False
2012-04-23,63,False
2012-04-24,66,False
2012-04-25,0,False
2012-04-26,0,False
2012-04-27,0,False
2012-04-28,0,False
2012-04-29,0,False
2012-04-30,89,False
2012-05-01,53,False
2012-05-02,0,False
2012-05-03,49,False
2012-05-04,73,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,55,False
2012-05-08,63,False
2012-05-09,48,False
2012-05-10,95,False
2012-05-11,55,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,46,False
2012-05-15,49,False
2012-05-16,57,False
2012-05-17,60,False
2012-05-18,56,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,46,False
2012-05-22,0,False
2012-05-23,0,False
2012-05-24,67,False
2012-05-25,0,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,0,False
2012-05-29,61,False
2012-05-30,61,False
2012-05-31,0,False
2012-06-01,59,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,55,False
2012-06-05,100,False
2012-06-06,0,False
2012-06-07,0,False
2012-06-08,58,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,0,False
2012-06-12,0,False
2012-06-13,64,False
2012-06-14,55,False
2012-06-15,0,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,56,False
2012-06-19,0,False
2012-06-20,49,False
2012-06-21,0,False
2012-06-22,60,False
2012-06-23,81,False
2012-06-24,0,False
2012-06-25,0,False
2012-06-26,0,False
2012-06-27,0,False
2012-06-28,0,False
2012-06-29,72,False
2012-06-30,0,False
2012-07-01,0,False
2012-07-02,0,False
2012-07-03,52,False
2012-07-04,0,False
2012-07-05,0,False
2012-07-06,49,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,69,False
2012-07-10,0,False
2012-07-11,96,False
2012-07-12,54,False
2012-07-13,60,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,50,False
2012-07-17,0,False
2012-07-18,54,False
2012-07-19,56,False
2012-07-20,83,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,0,False
2012-07-24,0,False
2012-07-25,0,False
2012-07-26,46,False
2012-07-27,0,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,0,False
2012-07-31,46,False
2012-08-01,66,False
2012-08-02,55,False
2012-08-03,60,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,62,False
2012-08-07,0,False
2012-08-08,0,False
2012-08-09,55,False
2012-08-10,73,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,0,False
2012-08-14,0,False
2012-08-15,0,False
2012-08-16,59,False
2012-08-17,50,False
2012-08-18,87,False
2012-08-19,0,False
2012-08-20,48,False
2012-08-21,0,False
2012-08-22,56,False
2012-08-23,0,False
2012-08-24,0,False
2012-08-25,0,False
2012-08-26,78,False
2012-08-27,0,False
2012-08-28,0,False
2012-08-29,0,False
2012-08-30,71,False
2012-08-31,67,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,0,False
2012-09-05,0,False
2012-09-06,64,False
2012-09-07,0,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,0,False
2012-09-11,0,False
2012-09-12,66,False
2012-09-13,0,False
2012-09-14,0,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,0,False
2012-09-18,42,False
2012-09-19,46,False
2012-09-20,58,False
2012-09-21,0,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,64,False
2012-09-25,69,False
2012-09-26,0,False
2012-09-27,50,False
2012-09-28,52,False
2012-09-29,59,False
2012-09-30,0,False
2012-10-01,72,False
2012-10-02,60,False
2012-10-03,0,False
2012-10-04,70,False
2012-10-05,54,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,46,False
2012-10-09,56,False
2012-10-10,44,False
2012-10-11,0,False
2012-10-12,0,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,62,False
2012-10-16,46,False
2012-10-17,47,False
2012-10-18,0,False
2012-10-19,49,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,47,False
2012-10-23,58,False
2012-10-24,49,False
2012-10-25,58,False
2012-10-26,0,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,0,False
2012-10-30,59,False
2012-10-31,58,False
2012-11-01,74,False
2012-11-02,58,False
2012-11-03,61,False
2012-11-04,0,False
2012-11-05,57,False
2012-11-06,56,False
2012-11-07,50,False
2012-11-08,0,False
2012-11-09,0,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,46,False
2012-11-13,66,False
2012-11-14,0,False
2012-11-15,61,False
2012-11-16,67,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,0,False
2012-11-20,42,False
2012-11-21,48,False
2012-11-22,0,False
2012-11-23,50,False
2012-11-24,58,False
2012-11-25,50,False
2012-11-26,100,False
2012-11-27,49,False
2012-11-28,41,False
2012-11-29,0,False
2012-11-30,77,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,55,False
2012-12-04,60,False
2012-12-05,0,False
2012-12-06,0,False
2012-12-07,52,False
2012-12-08,58,False
2012-12-09,0,False
2012-12-10,0,False
2012-12-11,39,False
2012-12-12,76,False
2012-12-13,42,False
2012-12-14,0,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,48,False
2012-12-18,0,False
2012-12-19,48,False
2012-12-20,41,False
2012-12-21,0,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,55,False
2012-12-25,0,False
2012-12-26,0,False
2012-12-27,47,False
2012-12-28,46,False
2012-12-29,60,False
2012-12-30,0,False
2012-12-31,55,False
2013-01-01,0,False
2013-01-02,55,False
2013-01-03,0,False
2013-01-04,77,False
2013-01-05,59,False
2013-01-06,0,False
2013-01-07,0,False
2013-01-08,0,False
2013-01-09,60,False
2013-01-10,78,False
2013-01-11,0,False
2013-01-12,55,False
2013-01-13,68,False
2013-01-14,59,False
2013-01-15,0,False
2013-01-16,0,False
2013-01-17,0,False
2013-01-18,88,False
2013-01-19,78,False
2013-01-20,0,False
2013-01-21,56,False
2013-01-22,84,False
2013-01-23,82,False
2013-01-24,0,False
2013-01-25,74,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,43,False
2013-01-29,55,False
2013-01-30,0,False
2013-01-31,54,False
2013-02-01,68,False
2013-02-02,0,False
2013-02-03,60,False
2013-02-04,60,False
2013-02-05,56,False
2013-02-06,0,False
2013-02-07,0,False
2013-02-08,85,False
2013-02-09,55,False
2013-02-10,0,False
2013-02-11,56,False
2013-02-12,0,False
2013-02-13,68,False
2013-02-14,63,False
2013-02-15,80,False
2013-02-16,67,False
2013-02-17,51,False
2013-02-18,45,False
2013-02-19,0,False
2013-02-20,52,False
2013-02-21,52,False
2013-02-22,80,False
2013-02-23,67,False
2013-02-24,62,False
2013-02-25,47,False
2013-02-26,0,False
2013-02-27,68,False
2013-02-28,56,False
2013-03-01,67,False
2013-03-02,51,False
2013-03-03,0,False
2013-03-04,0,False
2013-03-05,0,False
2013-03-06,53,False
2013-03-07,74,False
2013-03-08,66,False
2013-03-09,65,False
2013-03-10,0,False
2013-03-11,43,False
2013-03-12,77,False
2013-03-13,69,False
2013-03-14,56,False
2013-03-15,55,False
2013-03-16,0,False
2013-03-17,0,False
2013-03-18,0,False
2013-03-19,47,False
2013-03-20,0,False
2013-03-21,63,False
2013-03-22,0,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,50,False
2013-03-26,50,False
2013-03-27,46,False
2013-03-28,59,False
2013-03-29,90,False
2013-03-30,60,False
2013-03-31,0,False
2013-04-01,51,False
2013-04-02,57,False
2013-04-03,0,False
2013-04-04,57,False
2013-04-05,94,False
2013-04-06,0,False
2013-04-07,50,False
2013-04-08,58,False
2013-04-09,0,False
2013-04-10,49,False
2013-04-11,0,False
2013-04-12,64,False
2013-04-13,0,False
2013-04-14,56,False
2013-04-15,80,False
2013-04-16,0,False
2013-04-17,0,False
2013-04-18,0,False
2013-04-19,54,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,0,False
2013-04-23,0,False
2013-04-24,48,False
2013-04-25,0,False
2013-04-26,0,False
2013-04-27,0,False
2013-04-28,77,False
2013-04-29,0,False
2013-04-30,47,False
2013-05-01,87,False
2013-05-02,46,False
2013-05-03,69,False
2013-05-04,100,False
2013-05-05,0,False
2013-05-06,57,False
2013-05-07,52,False
2013-05-08,47,False
2013-05-09,74,False
2013-05-10,51,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,76,False
2013-05-14,55,False
2013-05-15,70,False
2013-05-16,0,False
2013-05-17,51,False
2013-05-18,78,False
2013-05-19,60,False
2013-05-20,48,False
2013-05-21,57,False
2013-05-22,67,False
2013-05-23,69,False
2013-05-24,58,False
2013-05-25,66,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,66,False
2013-05-29,63,False
2013-05-30,75,False
2013-05-31,88,False
2013-06-01,53,False
2013-06-02,0,False
2013-06-03,64,False
2013-06-04,57,False
2013-06-05,65,False
2013-06-06,47,False
2013-06-07,50,False
2013-06-08,68,False
2013-06-09,0,False
2013-06-10,53,False
2013-06-11,71,False
2013-06-12,0,False
2013-06-13,57,False
2013-06-14,59,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,64,False
2013-06-18,71,False
2013-06-19,63,False
2013-06-20,0,False
2013-06-21,64,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,54,False
2013-06-25,71,False
2013-06-26,58,False
2013-06-27,57,False
2013-06-28,79,False
2013-06-29,63,False
2013-06-30,59,False
2013-07-01,92,False
2013-07-02,59,False
2013-07-03,63,False
2013-07-04,0,False
2013-07-05,44,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,86,False
2013-07-09,0,False
2013-07-10,0,False
2013-07-11,57,False
2013-07-12,0,False
2013-07-13,59,False
2013-07-14,0,False
2013-07-15,86,False
2013-07-16,72,False
2013-07-17,0,False
2013-07-18,0,False
2013-07-19,82,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,0,False
2013-07-23,60,False
2013-07-24,49,False
2013-07-25,69,False
2013-07-26,70,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,0,False
2013-07-30,47,False
2013-07-31,49,False
2013-08-01,82,False
2013-08-02,55,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,0,False
2013-08-06,0,False
2013-08-07,0,False
2013-08-08,66,False
2013-08-09,72,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,0,False
2013-08-13,51,False
2013-08-14,53,False
2013-08-15,51,False
2013-08-16,64,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,0,False
2013-08-20,0,False
2013-08-21,76,False
2013-08-22,46,False
2013-08-23,0,False
2013-08-24,0,False
2013-08-25,60,False
2013-08-26,69,False
2013-08-27,41,False
2013-08-28,62,False
2013-08-29,77,False
2013-08-30,79,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,44,False
2013-09-03,56,False
2013-09-04,0,False
2013-09-05,53,False
2013-09-06,90,False
2013-09-07,67,False
2013-09-08,0,False
2013-09-09,63,False
2013-09-10,56,False
2013-09-11,0,False
2013-09-12,56,False
2013-09-13,72,False
2013-09-14,0,False
2013-09-15,0,False
2013-09-16,40,False
2013-09-17,48,False
2013-09-18,51,False
2013-09-19,73,False
2013-09-20,45,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,48,False
2013-09-24,0,False
2013-09-25,52,False
2013-09-26,0,False
2013-09-27,64,False
2013-09-28,0,False
2013-09-29,46,False
2013-09-30,0,False
2013-10-01,0,False
2013-10-02,41,False
2013-10-03,43,False
2013-10-04,70,False
2013-10-05,52,False
2013-10-06,0,False
2013-10-07,41,False
2013-10-08,59,False
2013-10-09,0,False
2013-10-10,44,False
2013-10-11,61,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,42,False
2013-10-15,38,False
2013-10-16,100,False
2013-10-17,60,False
2013-10-18,0,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,0,False
2013-10-22,43,False
2013-10-23,41,False
2013-10-24,49,False
2013-10-25,65,False
2013-10-26,0,False
2013-10-27,52,False
2013-10-28,53,False
2013-10-29,0,False
2013-10-30,67,False
2013-10-31,48,False
2013-11-01,65,False
2013-11-02,80,False
2013-11-03,0,False
2013-11-04,58,False
2013-11-05,46,False
2013-11-06,0,False
2013-11-07,56,False
2013-11-08,42,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,0,False
2013-11-12,52,False
2013-11-13,58,False
2013-11-14,53,False
2013-11-15,83,False
2013-11-16,0,False
2013-11-17,0,False
2013-11-18,75,False
2013-11-19,43,False
2013-11-20,41,False
2013-11-21,0,False
2013-11-22,63,False
2013-11-23,52,False
2013-11-24,43,False
2013-11-25,52,False
2013-11-26,58,False
2013-11-27,65,False
2013-11-28,0,False
2013-11-29,58,False
2013-11-30,58,False
2013-12-01,0,False
2013-12-02,58,False
2013-12-03,63,False
2013-12-04,0,False
2013-12-05,75,False
2013-12-06,52,False
2013-12-07,0,False
2013-12-08,55,False
2013-12-09,59,False
2013-12-10,53,False
2013-12-11,58,False
2013-12-12,56,False
2013-12-13,51,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,54,False
2013-12-17,62,False
2013-12-18,46,False
2013-12-19,0,False
2013-12-20,79,False
2013-12-21,52,False
2013-12-22,0,False
2013-12-23,82,False
2013-12-24,57,False
2013-12-25,0,False
2013-12-26,0,False
2013-12-27,85,False
2013-12-28,51,False
2013-12-29,0,False
2013-12-30,0,False
2013-12-31,71,False
2014-01-01,54,False
2014-01-02,40,False
2014-01-03,75,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,0,False
2014-01-07,48,False
2014-01-08,0,False
2014-01-09,49,False
2014-01-10,58,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,43,False
2014-01-14,46,False
2014-01-15,57,False
2014-01-16,44,False
2014-01-17,47,False
2014-01-18,0,False
2014-01-19,0,False
2014-01-20,48,False
2014-01-21,33,False
2014-01-22,48,False
2014-01-23,47,False
2014-01-24,75,False
2014-01-25,39,False
2014-01-26,0,False
2014-01-27,39,False
2014-01-28,32,False
2014-01-29,43,False
2014-01-30,0,False
2014-01-31,78,False
2014-02-01,48,False
2014-02-02,37,False
2014-02-03,41,False
2014-02-04,43,False
2014-02-05,45,False
2014-02-06,100,False
2014-02-07,85,False
2014-02-08,0,False
2014-02-09,0,False
2014-02-10,31,False
2014-02-11,39,False
2014-02-12,72,False
2014-02-13,64,False
2014-02-14,39,False
2014-02-15,43,False
2014-02-16,47,False
2014-02-17,37,False
2014-02-18,65,False
2014-02-19,0,False
2014-02-20,65,False
2014-02-21,50,False
2014-02-22,0,False
2014-02-23,0,False
2014-02-24,44,False
2014-02-25,50,False
2014-02-26,43,False
2014-02-27,0,False
2014-02-28,62,False
2014-03-01,49,False
2014-03-02,0,False
2014-03-03,50,False
2014-03-04,47,False
2014-03-05,49,False
2014-03-06,39,False
2014-03-07,58,False
2014-03-08,0,False
2014-03-09,0,False
2014-03-10,0,False
2014-03-11,0,False
2014-03-12,0,False
2014-03-13,46,False
2014-03-14,64,False
2014-03-15,48,False
2014-03-16,0,False
2014-03-17,57,False
2014-03-18,34,False
2014-03-19,0,False
2014-03-20,0,False
2014-03-21,54,False
2014-03-22,46,False
2014-03-23,0,False
2014-03-24,43,False
2014-03-25,59,False
2014-03-26,53,False
2014-03-27,41,False
2014-03-28,54,False
2014-03-29,49,False
2014-03-30,0,False
2014-03-31,63,False
2014-04-01,81,False
2014-04-02,47,False
2014-04-03,0,False
2014-04-04,44,False
2014-04-05,50,False
2014-04-06,47,False
2014-04-07,40,False
2014-04-08,37,False
2014-04-09,46,False
2014-04-10,55,False
2014-04-11,51,False
2014-04-12,48,False
2014-04-13,47,False
2014-04-14,34,False
2014-04-15,70,False
2014-04-16,41,False
2014-04-17,0,False
2014-04-18,74,False
2014-04-19,42,False
2014-04-20,41,False
2014-04-21,39,False
2014-04-22,48,False
2014-04-23,55,False
2014-04-24,0,False
2014-04-25,49,False
2014-04-26,47,False
2014-04-27,48,False
2014-04-28,35,False
2014-04-29,45,False
2014-04-30,34,False
2014-05-01,0,False
2014-05-02,59,False
2014-05-03,39,False
2014-05-04,0,False
2014-05-05,0,False
2014-05-06,36,False
2014-05-07,64,False
2014-05-08,32,False
2014-05-09,77,False
2014-05-10,38,False
2014-05-11,0,False
2014-05-12,34,False
2014-05-13,45,False
2014-05-14,51,False
2014-05-15,40,False
2014-05-16,49,False
2014-05-17,0,False
2014-05-18,53,False
2014-05-19,0,False
2014-05-20,67,False
2014-05-21,0,False
2014-05-22,45,False
2014-05-23,56,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,0,False
2014-05-27,0,False
2014-05-28,41,False
2014-05-29,60,False
2014-05-30,73,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,49,False
2014-06-03,35,False
2014-06-04,0,False
2014-06-05,38,False
2014-06-06,45,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,53,False
2014-06-10,45,False
2014-06-11,0,False
2014-06-12,37,False
2014-06-13,56,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,55,False
2014-06-17,63,False
2014-06-18,37,False
2014-06-19,0,False
2014-06-20,53,False
2014-06-21,0,False
2014-06-22,0,False
2014-06-23,61,False
2014-06-24,0,False
2014-06-25,53,False
2014-06-26,58,False
2014-06-27,67,False
2014-06-28,0,False
2014-06-29,0,False
2014-06-30,43,False
2014-07-01,76,False
2014-07-02,52,False
2014-07-03,46,False
2014-07-04,0,False
2014-07-05,43,False
2014-07-06,0,False
2014-07-07,43,False
2014-07-08,40,False
2014-07-09,0,False
2014-07-10,60,False
2014-07-11,72,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,64,False
2014-07-15,42,False
2014-07-16,57,False
2014-07-17,71,False
2014-07-18,42,False
2014-07-19,52,False
2014-07-20,0,False
2014-07-21,42,False
2014-07-22,0,False
2014-07-23,48,False
2014-07-24,37,False
2014-07-25,61,False
2014-07-26,57,False
2014-07-27,0,False
2014-07-28,54,False
2014-07-29,0,False
2014-07-30,60,False
2014-07-31,48,False
2014-08-01,75,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,63,False
2014-08-05,37,False
2014-08-06,50,False
2014-08-07,53,False
2014-08-08,43,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,37,False
2014-08-12,48,False
2014-08-13,49,False
2014-08-14,39,False
2014-08-15,51,False
2014-08-16,49,False
2014-08-17,0,False
2014-08-18,51,False
2014-08-19,0,False
2014-08-20,41,False
2014-08-21,52,False
2014-08-22,64,False
2014-08-23,100,False
2014-08-24,0,False
2014-08-25,68,False
2014-08-26,43,False
2014-08-27,40,False
2014-08-28,53,False
2014-08-29,57,False
2014-08-30,59,False
2014-08-31,45,False
2014-09-01,35,False
2014-09-02,60,False
2014-09-03,38,False
2014-09-04,71,False
2014-09-05,77,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,56,False
2014-09-09,48,False
2014-09-10,49,False
2014-09-11,44,False
2014-09-12,84,False
2014-09-13,55,False
2014-09-14,0,False
2014-09-15,58,False
2014-09-16,0,False
2014-09-17,40,False
2014-09-18,0,False
2014-09-19,49,False
2014-09-20,60,False
2014-09-21,0,False
2014-09-22,52,False
2014-09-23,57,False
2014-09-24,59,False
2014-09-25,0,False
2014-09-26,62,False
2014-09-27,66,False
2014-09-28,0,False
2014-09-29,47,False
2014-09-30,36,False
2014-10-01,44,False
2014-10-02,44,False
2014-10-03,83,False
2014-10-04,51,False
2014-10-05,0,False
2014-10-06,40,False
2014-10-07,0,False
2014-10-08,34,False
2014-10-09,53,False
2014-10-10,50,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,0,False
2014-10-14,0,False
2014-10-15,72,False
2014-10-16,51,False
2014-10-17,48,False
2014-10-18,0,False
2014-10-19,50,False
2014-10-20,38,False
2014-10-21,37,False
2014-10-22,52,False
2014-10-23,50,False
2014-10-24,36,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,58,False
2014-10-28,45,False
2014-10-29,0,False
2014-10-30,44,False
2014-10-31,51,False
2014-11-01,56,False
2014-11-02,0,False
2014-11-03,41,False
2014-11-04,60,False
2014-11-05,43,False
2014-11-06,47,False
2014-11-07,42,False
2014-11-08,0,False
2014-11-09,0,False
2014-11-10,47,False
2014-11-11,67,False
2014-11-12,0,False
2014-11-13,48,False
2014-11-14,71,False
2014-11-15,53,False
2014-11-16,0,False
2014-11-17,48,False
2014-11-18,0,False
2014-11-19,36,False
2014-11-20,49,False
2014-11-21,70,False
2014-11-22,43,False
2014-11-23,36,False
2014-11-24,63,False
2014-11-25,70,False
2014-11-26,0,False
2014-11-27,0,False
2014-11-28,64,False
2014-11-29,62,False
2014-11-30,43,False
2014-12-01,69,False
2014-12-02,51,False
2014-12-03,50,False
2014-12-04,48,False
2014-12-05,63,False
2014-12-06,43,False
2014-12-07,0,False
2014-12-08,49,False
2014-12-09,72,False
2014-12-10,53,False
2014-12-11,49,False
2014-12-12,42,False
2014-12-13,49,False
2014-12-14,39,False
2014-12-15,36,False
